_MEMBER_MyList,_LogP_MyList,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-2.6,GO:0009142,nucleoside triphosphate biosynthetic process,M1,1,0
1,-3,GO:0008360,regulation of cell shape,M1,1,0
1,-4,R-MMU-5218859,Regulated Necrosis,M1,1,0
1,-2.7,GO:0051409,response to nitrosative stress,M1,1,0
1,-2.8,GO:0045793,positive regulation of cell size,M1,1,0
1,-3.5,GO:0001922,B-1 B cell homeostasis,M1,1,0
1,-4.1,GO:0032680,regulation of tumor necrosis factor production,M1,1,0
1,-2.5,GO:0009205,purine ribonucleoside triphosphate metabolic process,M1,1,0
1,-2.9,GO:0007160,cell-matrix adhesion,M1,1,0
1,-3,R-MMU-198725,Nuclear Events (kinase and transcription factor activation),M1,1,0
1,-2.8,GO:0090316,positive regulation of intracellular protein transport,M1,1,0
1,-2.3,GO:0070306,lens fiber cell differentiation,M1,1,0
1,-2.6,GO:1904591,positive regulation of protein import,M1,1,0
1,-3.3,GO:0014897,striated muscle hypertrophy,M1,1,0
1,-2.9,GO:0006754,ATP biosynthetic process,M1,1,0
1,-3.4,GO:0008299,isoprenoid biosynthetic process,M1,1,0
1,-2.6,GO:0001959,regulation of cytokine-mediated signaling pathway,M1,1,0
1,-3.5,GO:0045860,positive regulation of protein kinase activity,M1,1,0
1,-2.5,GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,M1,1,0
1,-3.5,GO:0043086,negative regulation of catalytic activity,M1,1,0
1,-6.2,R-MMU-8949613,Cristae formation,M1,1,0
1,-2.8,mmu05142,Chagas disease (American trypanosomiasis),M1,1,0
1,-3.3,GO:1905868,regulation of 3'-UTR-mediated mRNA stabilization,M1,1,0
1,-2.6,GO:0014068,positive regulation of phosphatidylinositol 3-kinase signaling,M1,1,0
1,-2.4,GO:0051607,defense response to virus,M1,1,0
1,-2.3,GO:0003264,regulation of cardioblast proliferation,M1,1,0
1,-2.1,R-MMU-1169408,ISG15 antiviral mechanism,M1,1,0
1,-2.1,GO:0000381,"regulation of alternative mRNA splicing, via spliceosome",M1,1,0
1,-2.7,GO:0140212,regulation of long-chain fatty acid import into cell,M1,1,0
1,-5,GO:1903409,reactive oxygen species biosynthetic process,M1,1,0
1,-4.5,GO:0048588,developmental cell growth,M1,1,0
1,-2.2,GO:0031061,negative regulation of histone methylation,M1,1,0
1,-4,GO:0098609,cell-cell adhesion,M1,1,0
1,-8.4,mmu05206,MicroRNAs in cancer,M1,1,0
1,-7.8,ko05206,MicroRNAs in cancer,M1,1,0
1,-5.7,WP307,Translation Factors,M1,1,0
1,-2.3,GO:1902106,negative regulation of leukocyte differentiation,M1,1,0
1,-2.3,GO:0007440,foregut morphogenesis,M1,1,0
1,-2.8,R-MMU-5218920,VEGFR2 mediated vascular permeability,M1,1,0
1,-2,GO:0043149,stress fiber assembly,M1,1,0
1,-3.6,R-MMU-3700989,Transcriptional Regulation by TP53,M1,1,0
1,-4.1,mmu04510,Focal adhesion,M1,1,0
1,-3.8,GO:0032103,positive regulation of response to external stimulus,M1,1,0
1,-5.8,GO:0043523,regulation of neuron apoptotic process,M1,1,0
1,-5,GO:1901652,response to peptide,M1,1,0
1,-2.7,GO:0030011,maintenance of cell polarity,M1,1,0
1,-2,GO:0072331,signal transduction by p53 class mediator,M1,1,0
1,-3.2,ko05166,HTLV-I infection,M1,1,0
1,-4.1,GO:1901699,cellular response to nitrogen compound,M1,1,0
1,-2,GO:0072332,intrinsic apoptotic signaling pathway by p53 class mediator,M1,1,0
1,-3.3,GO:0032611,interleukin-1 beta production,M1,1,0
1,-4.6,GO:0070935,3'-UTR-mediated mRNA stabilization,M1,1,0
1,-3.4,GO:0030335,positive regulation of cell migration,M1,1,0
1,-30,R-MMU-156827,L13a-mediated translational silencing of Ceruloplasmin expression,M1,1,0
1,-3.3,mmu04066,HIF-1 signaling pathway,M1,1,0
1,-2.3,GO:1903792,negative regulation of anion transport,M1,1,0
1,-4.2,GO:0007566,embryo implantation,M1,1,0
1,-2.2,GO:0043406,positive regulation of MAP kinase activity,M1,1,0
1,-2.2,GO:0019432,triglyceride biosynthetic process,M1,1,0
1,-2,GO:0050810,regulation of steroid biosynthetic process,M1,1,0
1,-3,GO:0031344,regulation of cell projection organization,M1,1,0
1,-2.4,WP2292,Chemokine signaling pathway,M1,1,0
1,-2.1,GO:0009636,response to toxic substance,M1,1,0
1,-2.4,GO:0050870,positive regulation of T cell activation,M1,1,0
1,-4.3,R-MMU-422475,Axon guidance,M1,1,0
1,-2.1,R-MMU-196299,Beta-catenin phosphorylation cascade,M1,1,0
1,-2,R-MMU-69231,Cyclin D associated events in G1,M1,1,0
1,-2,GO:0016575,histone deacetylation,M1,1,0
1,-3,WP113,TGF Beta Signaling Pathway,M1,1,0
1,-7.9,GO:0097193,intrinsic apoptotic signaling pathway,M1,1,0
1,-2.2,R-MMU-5628897,TP53 Regulates Metabolic Genes,M1,1,0
1,-2.9,GO:0048675,axon extension,M1,1,0
1,-3.7,ko05205,Proteoglycans in cancer,M1,1,0
1,-2.5,GO:0030433,ubiquitin-dependent ERAD pathway,M1,1,0
1,-4.8,mmu00100,Steroid biosynthesis,M1,1,0
1,-3,GO:0007498,mesoderm development,M1,1,0
1,-2.3,GO:0097384,cellular lipid biosynthetic process,M1,1,0
1,-7,GO:0016126,sterol biosynthetic process,M1,1,0
1,-4.8,GO:0050772,positive regulation of axonogenesis,M1,1,0
1,-2.5,GO:0032365,intracellular lipid transport,M1,1,0
1,-2,GO:0030217,T cell differentiation,M1,1,0
1,-4.2,GO:1902369,negative regulation of RNA catabolic process,M1,1,0
1,-6.4,GO:0044257,cellular protein catabolic process,M1,1,0
1,-2.5,GO:0060982,coronary artery morphogenesis,M1,1,0
1,-2.1,GO:0034612,response to tumor necrosis factor,M1,1,0
1,-2.8,GO:0090257,regulation of muscle system process,M1,1,0
1,-2.9,GO:0042594,response to starvation,M1,1,0
1,-3.8,R-MMU-9027284,Erythropoietin activates RAS,M1,1,0
1,-2.2,GO:0033673,negative regulation of kinase activity,M1,1,0
1,-3.2,GO:0043433,negative regulation of DNA-binding transcription factor activity,M1,1,0
1,-2.5,GO:0031077,post-embryonic camera-type eye development,M1,1,0
1,-2.4,GO:2000209,regulation of anoikis,M1,1,0
1,-2.2,GO:0001974,blood vessel remodeling,M1,1,0
1,-2.9,GO:0032633,interleukin-4 production,M1,1,0
1,-6.6,GO:0036003,positive regulation of transcription from RNA polymerase II promoter in response to stress,M1,1,0
1,-2.6,GO:0043535,regulation of blood vessel endothelial cell migration,M1,1,0
1,-2.7,GO:0032740,positive regulation of interleukin-17 production,M1,1,0
1,-2.8,GO:0010878,cholesterol storage,M1,1,0
1,-2.5,GO:0051403,stress-activated MAPK cascade,M1,1,0
1,-8.6,GO:0009895,negative regulation of catabolic process,M1,1,0
1,-3.2,GO:0071363,cellular response to growth factor stimulus,M1,1,0
1,-23,GO:0043043,peptide biosynthetic process,M1,1,0
1,-3.5,GO:0001944,vasculature development,M1,1,0
1,-3.7,GO:0001649,osteoblast differentiation,M1,1,0
1,-2.4,GO:1903209,positive regulation of oxidative stress-induced cell death,M1,1,0
1,-4.7,GO:0080135,regulation of cellular response to stress,M1,1,0
1,-2.1,GO:0006596,polyamine biosynthetic process,M1,1,0
1,-2.1,GO:0061450,trophoblast cell migration,M1,1,0
1,-7.8,GO:2000116,regulation of cysteine-type endopeptidase activity,M1,1,0
1,-2.5,R-MMU-72165,mRNA Splicing - Minor Pathway,M1,1,0
1,-3.1,GO:0070059,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,M1,1,0
1,-2.9,GO:0014066,regulation of phosphatidylinositol 3-kinase signaling,M1,1,0
1,-6.4,GO:0034976,response to endoplasmic reticulum stress,M1,1,0
1,-2.7,GO:0051346,negative regulation of hydrolase activity,M1,1,0
1,-5.3,GO:0072594,establishment of protein localization to organelle,M1,1,0
1,-4.3,GO:0052547,regulation of peptidase activity,M1,1,0
1,-2.4,GO:0042110,T cell activation,M1,1,0
1,-2.5,GO:0098754,detoxification,M1,1,0
1,-6.3,GO:0061013,regulation of mRNA catabolic process,M1,1,0
1,-2.4,GO:1900015,regulation of cytokine production involved in inflammatory response,M1,1,0
1,-2.2,GO:2000059,negative regulation of ubiquitin-dependent protein catabolic process,M1,1,0
1,-3.4,GO:2000136,regulation of cell proliferation involved in heart morphogenesis,M1,1,0
1,-2.7,GO:0035282,segmentation,M1,1,0
1,-2,GO:0046622,positive regulation of organ growth,M1,1,0
1,-3,GO:0070972,protein localization to endoplasmic reticulum,M1,1,0
1,-3.2,GO:0120161,regulation of cold-induced thermogenesis,M1,1,0
1,-6.4,GO:0072593,reactive oxygen species metabolic process,M1,1,0
1,-3.3,GO:0010506,regulation of autophagy,M1,1,0
1,-3,GO:0090066,regulation of anatomical structure size,M1,1,0
1,-2.9,GO:0010631,epithelial cell migration,M1,1,0
1,-2.7,R-MMU-1266738,Developmental Biology,M1,1,0
1,-4.5,GO:0045859,regulation of protein kinase activity,M1,1,0
1,-2.5,GO:0016579,protein deubiquitination,M1,1,0
1,-3.4,GO:0015911,long-chain fatty acid import across plasma membrane,M1,1,0
1,-4.6,GO:0048569,post-embryonic animal organ development,M1,1,0
1,-20,R-MMU-8953854,Metabolism of RNA,M1,1,0
1,-3,GO:0071407,cellular response to organic cyclic compound,M1,1,0
1,-2.1,ko05162,Measles,M1,1,0
1,-2.1,GO:0031647,regulation of protein stability,M1,1,0
1,-2.7,GO:0036480,neuron intrinsic apoptotic signaling pathway in response to oxidative stress,M1,1,0
1,-4.4,GO:0071706,tumor necrosis factor superfamily cytokine production,M1,1,0
1,-3.1,GO:0019319,hexose biosynthetic process,M1,1,0
1,-2.8,GO:1900407,regulation of cellular response to oxidative stress,M1,1,0
1,-2.3,GO:0009615,response to virus,M1,1,0
1,-2.2,GO:1904950,negative regulation of establishment of protein localization,M1,1,0
1,-2.1,GO:0002548,monocyte chemotaxis,M1,1,0
1,-3.7,GO:0071634,regulation of transforming growth factor beta production,M1,1,0
1,-2.2,GO:0035743,"CD4-positive, alpha-beta T cell cytokine production",M1,1,0
1,-2.2,GO:0045927,positive regulation of growth,M1,1,0
1,-2,GO:0045780,positive regulation of bone resorption,M1,1,0
1,-2,GO:0030595,leukocyte chemotaxis,M1,1,0
1,-2.4,GO:0043405,regulation of MAP kinase activity,M1,1,0
1,-3.7,GO:0022904,respiratory electron transport chain,M1,1,0
1,-3.4,GO:0045861,negative regulation of proteolysis,M1,1,0
1,-2.5,GO:0006591,ornithine metabolic process,M1,1,0
1,-5.2,GO:1903426,regulation of reactive oxygen species biosynthetic process,M1,1,0
1,-3.5,GO:0021955,central nervous system neuron axonogenesis,M1,1,0
1,-3.2,GO:0043280,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,M1,1,0
1,-3.2,GO:0060284,regulation of cell development,M1,1,0
1,-2.8,GO:0045601,regulation of endothelial cell differentiation,M1,1,0
1,-5,GO:0048771,tissue remodeling,M1,1,0
1,-3.6,R-MMU-6799198,Complex I biogenesis,M1,1,0
1,-2.5,GO:0010257,NADH dehydrogenase complex assembly,M1,1,0
1,-2.4,GO:0140546,defense response to symbiont,M1,1,0
1,-2.1,GO:0048017,inositol lipid-mediated signaling,M1,1,0
1,-4.7,GO:0048255,mRNA stabilization,M1,1,0
1,-3.7,GO:0032651,regulation of interleukin-1 beta production,M1,1,0
1,-3.2,GO:2001056,positive regulation of cysteine-type endopeptidase activity,M1,1,0
1,-2.8,GO:0035148,tube formation,M1,1,0
1,-2.8,WP412,Oxidative Stress,M1,1,0
1,-6.2,GO:1903312,negative regulation of mRNA metabolic process,M1,1,0
1,-2.3,R-MMU-195721,Signaling by WNT,M1,1,0
1,-3.5,GO:0051896,regulation of protein kinase B signaling,M1,1,0
1,-2.3,GO:0061726,mitochondrion disassembly,M1,1,0
1,-3.7,GO:0031331,positive regulation of cellular catabolic process,M1,1,0
1,-4.5,GO:0071900,regulation of protein serine/threonine kinase activity,M1,1,0
1,-3,GO:0009896,positive regulation of catabolic process,M1,1,0
1,-2.6,GO:0031098,stress-activated protein kinase signaling cascade,M1,1,0
1,-2.4,GO:0009199,ribonucleoside triphosphate metabolic process,M1,1,0
1,-3.6,GO:0050770,regulation of axonogenesis,M1,1,0
1,-5.4,GO:0006986,response to unfolded protein,M1,1,0
1,-2.2,GO:0030850,prostate gland development,M1,1,0
1,-2.4,GO:0034103,regulation of tissue remodeling,M1,1,0
1,-2.7,GO:0030855,epithelial cell differentiation,M1,1,0
1,-3.6,GO:0071897,DNA biosynthetic process,M1,1,0
1,-2.7,R-MMU-4420097,VEGFA-VEGFR2 Pathway,M1,1,0
1,-2.5,GO:0032386,regulation of intracellular transport,M1,1,0
1,-2.9,mmu05215,Prostate cancer,M1,1,0
1,-4.7,GO:1903844,regulation of cellular response to transforming growth factor beta stimulus,M1,1,0
1,-3.3,GO:0010563,negative regulation of phosphorus metabolic process,M1,1,0
1,-5.1,GO:0080164,regulation of nitric oxide metabolic process,M1,1,0
1,-3.2,GO:0032870,cellular response to hormone stimulus,M1,1,0
1,-3.6,GO:0060485,mesenchyme development,M1,1,0
1,-4.9,GO:0061419,positive regulation of transcription from RNA polymerase II promoter in response to hypoxia,M1,1,0
1,-5.9,GO:0048660,regulation of smooth muscle cell proliferation,M1,1,0
1,-6.6,GO:0006695,cholesterol biosynthetic process,M1,1,0
1,-2.6,R-MMU-9706574,RHOBTB GTPase Cycle,M1,1,0
1,-2.1,GO:0002009,morphogenesis of an epithelium,M1,1,0
1,-2.6,GO:0031349,positive regulation of defense response,M1,1,0
1,-3.4,GO:1901522,positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus,M1,1,0
1,-5.3,GO:0022407,regulation of cell-cell adhesion,M1,1,0
1,-2.1,GO:0010976,positive regulation of neuron projection development,M1,1,0
1,-2.7,GO:0097501,stress response to metal ion,M1,1,0
1,-2.3,GO:0061028,establishment of endothelial barrier,M1,1,0
1,-2.7,GO:0070482,response to oxygen levels,M1,1,0
1,-2.5,GO:0046620,regulation of organ growth,M1,1,0
1,-2.4,GO:0031589,cell-substrate adhesion,M1,1,0
1,-5.3,GO:1901215,negative regulation of neuron death,M1,1,0
1,-2,GO:0051145,smooth muscle cell differentiation,M1,1,0
1,-2.9,GO:0006111,regulation of gluconeogenesis,M1,1,0
1,-2.1,GO:0002833,positive regulation of response to biotic stimulus,M1,1,0
1,-3.3,GO:0035166,post-embryonic hemopoiesis,M1,1,0
1,-2.1,GO:1901615,organic hydroxy compound metabolic process,M1,1,0
1,-2.5,ko01521,EGFR tyrosine kinase inhibitor resistance,M1,1,0
1,-2.4,GO:0034250,positive regulation of cellular amide metabolic process,M1,1,0
1,-10,mmu05012,Parkinson's disease,M1,1,0
1,-3.1,GO:2000147,positive regulation of cell motility,M1,1,0
1,-4,GO:0032640,tumor necrosis factor production,M1,1,0
1,-2.6,GO:0014706,striated muscle tissue development,M1,1,0
1,-2.1,GO:0097530,granulocyte migration,M1,1,0
1,-4.2,WP6,Integrin-mediated Cell Adhesion,M1,1,0
1,-3.3,GO:0046777,protein autophosphorylation,M1,1,0
1,-2.9,R-MMU-170834,Signaling by TGF-beta Receptor Complex,M1,1,0
1,-2.2,GO:0048711,positive regulation of astrocyte differentiation,M1,1,0
1,-3.2,GO:0010950,positive regulation of endopeptidase activity,M1,1,0
1,-13,R-MMU-72702,Ribosomal scanning and start codon recognition,M1,1,0
1,-4.1,GO:0043524,negative regulation of neuron apoptotic process,M1,1,0
1,-3.3,GO:0007179,transforming growth factor beta receptor signaling pathway,M1,1,0
1,-2.7,GO:1903573,negative regulation of response to endoplasmic reticulum stress,M1,1,0
1,-2.1,GO:0060828,regulation of canonical Wnt signaling pathway,M1,1,0
1,-2.4,WP1560,MicroRNAs in Cardiomyocyte Hypertrophy,M1,1,0
1,-21,R-MMU-72766,Translation,M1,1,0
1,-2,GO:0002292,T cell differentiation involved in immune response,M1,1,0
1,-2.9,GO:0090049,regulation of cell migration involved in sprouting angiogenesis,M1,1,0
1,-2.3,GO:0015980,energy derivation by oxidation of organic compounds,M1,1,0
1,-2.3,GO:0032200,telomere organization,M1,1,0
1,-2.5,GO:0010574,regulation of vascular endothelial growth factor production,M1,1,0
1,-6.8,GO:0043488,regulation of mRNA stability,M1,1,0
1,-2.2,GO:1901163,regulation of trophoblast cell migration,M1,1,0
1,-7.3,GO:0097190,apoptotic signaling pathway,M1,1,0
1,-2.5,GO:0032088,negative regulation of NF-kappaB transcription factor activity,M1,1,0
1,-2.1,GO:0022612,gland morphogenesis,M1,1,0
1,-3.9,GO:0010951,negative regulation of endopeptidase activity,M1,1,0
1,-2.5,GO:0010692,regulation of alkaline phosphatase activity,M1,1,0
1,-2.9,GO:0031668,cellular response to extracellular stimulus,M1,1,0
1,-5.2,CORUM:495,"Cytochrome bc1-complex, mitochondrial",M1,1,0
1,-3.7,GO:0071347,cellular response to interleukin-1,M1,1,0
1,-2.7,GO:1900221,regulation of amyloid-beta clearance,M1,1,0
1,-6,GO:2001234,negative regulation of apoptotic signaling pathway,M1,1,0
1,-2.9,GO:0050767,regulation of neurogenesis,M1,1,0
1,-2.2,GO:0001562,response to protozoan,M1,1,0
1,-2.8,GO:0032906,transforming growth factor beta2 production,M1,1,0
1,-4.2,R-MMU-9675108,Nervous system development,M1,1,0
1,-3.2,mmu04668,TNF signaling pathway,M1,1,0
1,-2.8,GO:0030968,endoplasmic reticulum unfolded protein response,M1,1,0
1,-5.1,GO:1901653,cellular response to peptide,M1,1,0
1,-4.6,GO:0071542,dopaminergic neuron differentiation,M1,1,0
1,-4,GO:0006620,posttranslational protein targeting to endoplasmic reticulum membrane,M1,1,0
1,-2.8,GO:0032388,positive regulation of intracellular transport,M1,1,0
1,-3.5,GO:0001525,angiogenesis,M1,1,0
1,-13,R-MMU-72695,"Formation of the ternary complex, and subsequently, the 43S complex",M1,1,0
1,-2.6,GO:0002761,regulation of myeloid leukocyte differentiation,M1,1,0
1,-2.4,GO:0150115,cell-substrate junction organization,M1,1,0
1,-2.2,WP2573,Primary Focal Segmental Glomerulosclerosis FSGS,M1,1,0
1,-2.5,GO:0010717,regulation of epithelial to mesenchymal transition,M1,1,0
1,-2.3,GO:0045056,transcytosis,M1,1,0
1,-4.4,R-MMU-72172,mRNA Splicing,M1,1,0
1,-2,GO:0048844,artery morphogenesis,M1,1,0
1,-2.7,GO:0019216,regulation of lipid metabolic process,M1,1,0
1,-3,GO:0006091,generation of precursor metabolites and energy,M1,1,0
1,-2.3,GO:0010675,regulation of cellular carbohydrate metabolic process,M1,1,0
1,-3.8,CORUM:413,"(ER)-localized multiprotein complex, Ig heavy chains associated",M1,1,0
1,-2.9,GO:0043534,blood vessel endothelial cell migration,M1,1,0
1,-4.5,GO:1902177,positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,M1,1,0
1,-3.9,GO:0140213,negative regulation of long-chain fatty acid import into cell,M1,1,0
1,-3.3,R-MMU-416700,Other semaphorin interactions,M1,1,0
1,-4.2,GO:0010656,negative regulation of muscle cell apoptotic process,M1,1,0
1,-13,R-MMU-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",M1,1,0
1,-11,GO:0002181,cytoplasmic translation,M1,1,0
1,-2.4,GO:0071044,histone mRNA catabolic process,M1,1,0
1,-3.4,GO:0007369,gastrulation,M1,1,0
1,-2.6,GO:0043276,anoikis,M1,1,0
1,-2.5,GO:0060379,cardiac muscle cell myoblast differentiation,M1,1,0
1,-2.1,GO:0009408,response to heat,M1,1,0
1,-2.2,GO:1903747,regulation of establishment of protein localization to mitochondrion,M1,1,0
1,-4.3,GO:1903320,regulation of protein modification by small protein conjugation or removal,M1,1,0
1,-2.5,GO:0051054,positive regulation of DNA metabolic process,M1,1,0
1,-3,R-MMU-4641262,Disassembly of the destruction complex and recruitment of AXIN to the membrane,M1,1,0
1,-5.3,GO:0006401,RNA catabolic process,M1,1,0
1,-2.5,GO:2000551,regulation of T-helper 2 cell cytokine production,M1,1,0
1,-3.1,GO:0009206,purine ribonucleoside triphosphate biosynthetic process,M1,1,0
1,-2.1,GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,M1,1,0
1,-3.2,GO:0006094,gluconeogenesis,M1,1,0
1,-4.5,GO:0071216,cellular response to biotic stimulus,M1,1,0
1,-4,ko04550,Signaling pathways regulating pluripotency of stem cells,M1,1,0
1,-5.8,GO:0034599,cellular response to oxidative stress,M1,1,0
1,-3.5,GO:0031347,regulation of defense response,M1,1,0
1,-3,GO:0032652,regulation of interleukin-1 production,M1,1,0
1,-2,GO:0045765,regulation of angiogenesis,M1,1,0
1,-2.3,R-MMU-109582,Hemostasis,M1,1,0
1,-3.9,CORUM:25,9S-cytosolic aryl hydrocarbon (Ah) receptor non-ligand activated complex,M1,1,0
1,-3.2,R-MMU-5688426,Deubiquitination,M1,1,0
1,-2.3,GO:0000723,telomere maintenance,M1,1,0
1,-2,GO:0001954,positive regulation of cell-matrix adhesion,M1,1,0
1,-3.3,R-MMU-5689880,Ub-specific processing proteases,M1,1,0
1,-2.5,GO:0032868,response to insulin,M1,1,0
1,-2.2,GO:0051100,negative regulation of binding,M1,1,0
1,-3.2,GO:2000058,regulation of ubiquitin-dependent protein catabolic process,M1,1,0
1,-2.4,GO:1903203,regulation of oxidative stress-induced neuron death,M1,1,0
1,-7.3,GO:2001233,regulation of apoptotic signaling pathway,M1,1,0
1,-8.8,GO:0010608,posttranscriptional regulation of gene expression,M1,1,0
1,-2.3,GO:1904996,positive regulation of leukocyte adhesion to vascular endothelial cell,M1,1,0
1,-2.7,GO:1903376,regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway,M1,1,0
1,-6.2,ko04657,IL-17 signaling pathway,M1,1,0
1,-6.2,GO:0006979,response to oxidative stress,M1,1,0
1,-3,GO:1903427,negative regulation of reactive oxygen species biosynthetic process,M1,1,0
1,-2.9,GO:0010586,miRNA metabolic process,M1,1,0
1,-2.7,GO:0040008,regulation of growth,M1,1,0
1,-6.1,GO:0019941,modification-dependent protein catabolic process,M1,1,0
1,-3.4,GO:0043500,muscle adaptation,M1,1,0
1,-2.5,GO:1900181,negative regulation of protein localization to nucleus,M1,1,0
1,-2.5,GO:0051973,positive regulation of telomerase activity,M1,1,0
1,-2.3,GO:0035150,regulation of tube size,M1,1,0
1,-3,GO:0002532,production of molecular mediator involved in inflammatory response,M1,1,0
1,-2.2,GO:0110148,biomineralization,M1,1,0
1,-3.1,CORUM:3047,Parvulin-associated pre-rRNP complex,M1,1,0
1,-2.2,R-MMU-194315,Signaling by Rho GTPases,M1,1,0
1,-2.1,R-MMU-69278,"Cell Cycle, Mitotic",M1,1,0
1,-3.5,GO:0003300,cardiac muscle hypertrophy,M1,1,0
1,-2.3,GO:0034333,adherens junction assembly,M1,1,0
1,-3.2,GO:0034614,cellular response to reactive oxygen species,M1,1,0
1,-3.3,GO:0061418,regulation of transcription from RNA polymerase II promoter in response to hypoxia,M1,1,0
1,-3.8,GO:0043434,response to peptide hormone,M1,1,0
1,-2.6,WP450,IL-2 Signaling Pathway,M1,1,0
1,-3.3,GO:0045936,negative regulation of phosphate metabolic process,M1,1,0
1,-3.2,GO:0016569,covalent chromatin modification,M1,1,0
1,-2.1,GO:0035307,positive regulation of protein dephosphorylation,M1,1,0
1,-2.6,WP403,Wnt Signaling Pathway,M1,1,0
1,-30,R-MMU-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,M1,1,0
1,-2.5,mmu01521,EGFR tyrosine kinase inhibitor resistance,M1,1,0
1,-2.2,GO:0046688,response to copper ion,M1,1,0
1,-2.5,GO:0010565,regulation of cellular ketone metabolic process,M1,1,0
1,-2.3,GO:0034392,negative regulation of smooth muscle cell apoptotic process,M1,1,0
1,-3.8,GO:0045047,protein targeting to ER,M1,1,0
1,-3.5,GO:0030111,regulation of Wnt signaling pathway,M1,1,0
1,-2.2,mmu04216,Ferroptosis,M1,1,0
1,-4,CORUM:414,"(ER)-localized multiprotein complex, in absence of Ig heavy chains",M1,1,0
1,-3.2,mmu05166,HTLV-I infection,M1,1,0
1,-2.8,R-MMU-556833,Metabolism of lipids,M1,1,0
1,-2.4,GO:0045603,positive regulation of endothelial cell differentiation,M1,1,0
1,-3.5,GO:0043547,positive regulation of GTPase activity,M1,1,0
1,-3.2,GO:1900182,positive regulation of protein localization to nucleus,M1,1,0
1,-2.6,GO:0001756,somitogenesis,M1,1,0
1,-2.5,GO:1902105,regulation of leukocyte differentiation,M1,1,0
1,-2.3,GO:0097746,blood vessel diameter maintenance,M1,1,0
1,-3.2,GO:0062012,regulation of small molecule metabolic process,M1,1,0
1,-3.1,GO:0060070,canonical Wnt signaling pathway,M1,1,0
1,-2.5,GO:0001678,cellular glucose homeostasis,M1,1,0
1,-2.2,GO:0034101,erythrocyte homeostasis,M1,1,0
1,-2.9,GO:0030098,lymphocyte differentiation,M1,1,0
1,-3,GO:0070932,histone H3 deacetylation,M1,1,0
1,-4,R-MMU-1280215,Cytokine Signaling in Immune system,M1,1,0
1,-2.1,GO:1904925,positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization,M1,1,0
1,-3.4,GO:0042274,ribosomal small subunit biogenesis,M1,1,0
1,-3.1,R-MMU-399954,Sema3A PAK dependent Axon repulsion,M1,1,0
1,-2.9,GO:0043409,negative regulation of MAPK cascade,M1,1,0
1,-4.3,GO:1903037,regulation of leukocyte cell-cell adhesion,M1,1,0
1,-2.3,GO:0034329,cell junction assembly,M1,1,0
1,-2.3,GO:0006469,negative regulation of protein kinase activity,M1,1,0
1,-3.4,GO:0042775,mitochondrial ATP synthesis coupled electron transport,M1,1,0
1,-2.5,M00095,"C5 isoprenoid biosynthesis, mevalonate pathway",M1,1,0
1,-2.7,GO:2000573,positive regulation of DNA biosynthetic process,M1,1,0
1,-3,GO:0016032,viral process,M1,1,0
1,-2.5,ko05202,Transcriptional misregulation in cancer,M1,1,0
1,-2.3,GO:0000184,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",M1,1,0
1,-2,R-MMU-2871809,FCERI mediated Ca+2 mobilization,M1,1,0
1,-2.2,GO:0046634,regulation of alpha-beta T cell activation,M1,1,0
1,-3.5,GO:0071076,RNA 3' uridylation,M1,1,0
1,-3,GO:0009201,ribonucleoside triphosphate biosynthetic process,M1,1,0
1,-2.7,R-MMU-9607240,FLT3 Signaling,M1,1,0
1,-2.6,GO:0051898,negative regulation of protein kinase B signaling,M1,1,0
1,-2.8,GO:0006913,nucleocytoplasmic transport,M1,1,0
1,-4.4,GO:0071417,cellular response to organonitrogen compound,M1,1,0
1,-3.7,GO:0043666,regulation of phosphoprotein phosphatase activity,M1,1,0
1,-2.1,GO:0035967,cellular response to topologically incorrect protein,M1,1,0
1,-3.3,ko00900,Terpenoid backbone biosynthesis,M1,1,0
1,-2.8,GO:0001701,in utero embryonic development,M1,1,0
1,-4.4,GO:0045428,regulation of nitric oxide biosynthetic process,M1,1,0
1,-3,GO:0048812,neuron projection morphogenesis,M1,1,0
1,-2.3,GO:0072677,eosinophil migration,M1,1,0
1,-4.4,GO:0043549,regulation of kinase activity,M1,1,0
1,-3.4,GO:0042326,negative regulation of phosphorylation,M1,1,0
1,-2.8,GO:0032909,regulation of transforming growth factor beta2 production,M1,1,0
1,-2.6,GO:0009314,response to radiation,M1,1,0
1,-2.5,GO:0071260,cellular response to mechanical stimulus,M1,1,0
1,-2.5,GO:0034341,response to interferon-gamma,M1,1,0
1,-2.1,GO:0043536,positive regulation of blood vessel endothelial cell migration,M1,1,0
1,-6.5,GO:0043068,positive regulation of programmed cell death,M1,1,0
1,-3.5,GO:0060948,cardiac vascular smooth muscle cell development,M1,1,0
