Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,Reactome Gene Sets,6,R-MMU-1679131,Trafficking and processing of endosomal TLR,,-3.1,16,6.6,20638,12,322,3,0.93,0.54,19141|72029|170744,Lgmn|Cnpy3|Tlr8,-1.7
MyList,KEGG Pathway,24,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,-3.1,16,6.6,20638,12,322,3,0.93,0.54,14751|21351|66171,Gpi1|Taldo1|Pgls,-1.7
MyList,Reactome Gene Sets,6,R-MMU-390247,Beta-oxidation of very long chain fatty acids,,-3.1,16,6.6,20638,12,322,3,0.93,0.54,15488|23986|113868,Hsd17b4|Eci2|Acaa1a,-1.7
MyList,KEGG Pathway,24,mmu_M00004,Pentose phosphate pathway (Pentose phosphate cycle),,-3.1,16,6.6,20638,12,322,3,0.93,0.54,14751|21351|66171,Gpi1|Taldo1|Pgls,-1.7
MyList,GO Biological Processes,19,GO:1901215,negative regulation of neuron death,,-3.1,3,4,20638,257,322,12,3.7,1.1,11757|11816|11848|12273|14751|16202|19060|19063|19141|57320|68943|216869,Prdx3|Apoe|Rhoa|C5ar1|Gpi1|Ilk|Ppp5c|Ppt1|Lgmn|Park7|Pink1|Arrb2,-1.7
MyList,KEGG Pathway,24,M00001,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",,-3.1,9.5,5.6,20638,27,322,4,1.2,0.62,13806|13808|14751|433182,Eno1|Eno3|Gpi1|Eno1b,-1.7
MyList,KEGG Pathway,24,mmu_M00001,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",,-3.1,9.5,5.6,20638,27,322,4,1.2,0.62,13806|13808|14751|433182,Eno1|Eno3|Gpi1|Eno1b,-1.7
MyList,Reactome Gene Sets,6,R-MMU-3858494,Beta-catenin independent WNT signaling,,-3.1,4.1,4.4,20638,125,322,8,2.5,0.87,11848|14693|14710|19170|19353|19354|57296|216869,Rhoa|Gnb2|Gngt2|Psmb1|Rac1|Rac2|Psmd8|Arrb2,-1.7
MyList,KEGG Pathway,24,mmu04921,Oxytocin signaling pathway,,-3.1,3.7,4.3,20638,156,322,9,2.8,0.92,11465|11848|13629|14281|19045|19079|26396|52163|108058,Actg1|Rhoa|Eef2|Fos|Ppp1ca|Prkab1|Map2k2|Camk1|Camk2d,-1.7
MyList,GO Biological Processes,19,GO:0043393,regulation of protein binding,,-3.1,3.2,4.1,20638,223,322,11,3.4,1,11555|11816|15216|19165|52163|57320|67443|67819|109624|192656|216869,Adrb2|Apoe|Hfe|Psen2|Camk1|Park7|Map1lc3b|Derl1|Cald1|Ripk2|Arrb2,-1.7
MyList,Reactome Gene Sets,6,R-MMU-5628897,TP53 Regulates Metabolic Genes,,-3.1,5.4,4.7,20638,71,322,6,1.9,0.75,14751|19079|19744|20930|22629|140742,Gpi1|Prkab1|Rheb|Surf1|Ywhah|Sesn1,-1.7
MyList,GO Biological Processes,19,GO:0009132,nucleoside diphosphate metabolic process,,-3.1,4,4.3,20638,127,322,8,2.5,0.87,13806|13808|14635|14751|56248|66588|213484|433182,Eno1|Eno3|Galk1|Gpi1|Ak3|Cmpk1|Nudt18|Eno1b,-1.7
MyList,GO Biological Processes,19,GO:0043112,receptor metabolic process,,-3.1,3.4,4.1,20638,191,322,10,3.1,0.97,11816|14272|19141|19165|19326|64009|76959|216869|226422|271457,Apoe|Fnta|Lgmn|Psen2|Rab11b|Syne1|Chmp5|Arrb2|Rab29|Rab5a,-1.7
MyList,KEGG Pathway,24,ko01040,Biosynthesis of unsaturated fatty acids,,-3.1,9.2,5.4,20638,28,322,4,1.2,0.62,26897|106529|113868|171210,Acot1|Tecr|Acaa1a|Acot2,-1.7
MyList,WikiPathways,27,WP65,Insulin Signaling,,-3,3.6,4.2,20638,159,322,9,2.8,0.92,12331|12702|14281|19353|19354|19744|20111|26396|27357,Cap1|Socs3|Fos|Rac1|Rac2|Rheb|Rps6ka1|Map2k2|Gyg,-1.6
MyList,GO Biological Processes,19,GO:0044089,positive regulation of cellular component biogenesis,,-3,2.3,3.7,20638,541,322,19,5.9,1.3,11816|11848|11853|13494|13854|16423|17698|18826|19353|19354|22218|23789|23999|56443|57320|74192|76709|227753|242687,Apoe|Rhoa|Rhoc|Drg1|Epn1|Cd47|Msn|Lcp1|Rac1|Rac2|Sumo1|Coro1b|Twf2|Arpc1a|Park7|Arpc5l|Arpc2|Gsn|Wasf2,-1.6
MyList,WikiPathways,27,WP2432,Spinal Cord Injury,,-3,4.5,4.4,20638,99,322,7,2.2,0.81,11848|11853|14281|16423|22695|68585|69583,Rhoa|Rhoc|Fos|Cd47|Zfp36|Rtn4|Tnfsf13,-1.6
MyList,GO Biological Processes,19,GO:0014909,smooth muscle cell migration,,-3,4.5,4.4,20638,99,322,7,2.2,0.81,11848|16202|23789|76709|108058|233571|271457,Rhoa|Ilk|Coro1b|Arpc2|Camk2d|P2ry6|Rab5a,-1.6
MyList,Reactome Gene Sets,6,R-MMU-400685,Sema4D in semaphorin signaling,,-3,15,6.3,20638,13,322,3,0.93,0.54,11848|11853|19353,Rhoa|Rhoc|Rac1,-1.6
MyList,KEGG Pathway,24,mmu_M00002,"Glycolysis, core module involving three-carbon compounds",,-3,15,6.3,20638,13,322,3,0.93,0.54,13806|13808|433182,Eno1|Eno3|Eno1b,-1.6
MyList,KEGG Pathway,24,mmu_M00087,beta-Oxidation,,-3,15,6.3,20638,13,322,3,0.93,0.54,15107|52538|113868,Hadh|Acaa2|Acaa1a,-1.6
MyList,KEGG Pathway,24,M00087,beta-Oxidation,,-3,15,6.3,20638,13,322,3,0.93,0.54,15107|52538|113868,Hadh|Acaa2|Acaa1a,-1.6
MyList,KEGG Pathway,24,M00002,"Glycolysis, core module involving three-carbon compounds",,-3,15,6.3,20638,13,322,3,0.93,0.54,13806|13808|433182,Eno1|Eno3|Eno1b,-1.6
MyList,Reactome Gene Sets,6,R-MMU-5357801,Programmed Cell Death,,-3,4,4.3,20638,129,322,8,2.5,0.87,12539|14082|14272|22629|50709|66700|68942|227753,Cdc37|Fadd|Fnta|Ywhah|H1f4|Chmp3|Chmp2b|Gsn,-1.6
MyList,GO Biological Processes,19,GO:2000147,positive regulation of cell motility,,-3,2.2,3.7,20638,587,322,20,6.2,1.3,11465|11848|11853|12273|14082|14751|16202|19141|19353|19354|20692|26396|27226|68585|76709|106512|108058|108101|233571|271457,Actg1|Rhoa|Rhoc|C5ar1|Fadd|Gpi1|Ilk|Lgmn|Rac1|Rac2|Sparc|Map2k2|Pla2g7|Rtn4|Arpc2|Gpsm3|Camk2d|Fermt3|P2ry6|Rab5a,-1.6
MyList,KEGG Pathway,24,ko00520,Amino sugar and nucleotide sugar metabolism,,-3,6.5,4.9,20638,49,322,5,1.6,0.69,14635|14751|15212|72017|109754,Galk1|Gpi1|Hexb|Cyb5r1|Cyb5r3,-1.6
MyList,WikiPathways,27,WP6,Integrin-mediated Cell Adhesion,,-3,4.5,4.4,20638,100,322,7,2.2,0.81,12336|16202|19353|19354|20363|26396|109905,Capns1|Ilk|Rac1|Rac2|Selenop|Map2k2|Rap1a,-1.6
MyList,KEGG Pathway,24,mmu01040,Biosynthesis of unsaturated fatty acids,,-3,8.8,5.3,20638,29,322,4,1.2,0.62,26897|106529|113868|171210,Acot1|Tecr|Acaa1a|Acot2,-1.6
MyList,GO Biological Processes,19,GO:0051016,barbed-end actin filament capping,,-3,8.8,5.3,20638,29,322,4,1.2,0.62,12345|23999|76709|227753,Capzb|Twf2|Arpc2|Gsn,-1.6
MyList,GO Biological Processes,19,GO:1903649,regulation of cytoplasmic transport,,-3,8.8,5.3,20638,29,322,4,1.2,0.62,17698|26396|66700|226422,Msn|Map2k2|Chmp3|Rab29,-1.6
MyList,GO Biological Processes,19,GO:0031329,regulation of cellular catabolic process,,-3,2,3.6,20638,722,322,23,7.1,1.4,11555|11816|12177|12492|12696|13010|14775|15216|17698|17846|19025|19045|19165|20773|22218|22695|52551|57320|66853|67171|68943|140742|192656,Adrb2|Apoe|Bnip3l|Scarb2|Cirbp|Cst3|Gpx1|Hfe|Msn|Commd1|Ctsa|Ppp1ca|Psen2|Sptlc2|Sumo1|Zfp36|Sgta|Park7|Pnpla2|Dram2|Pink1|Sesn1|Ripk2,-1.6
MyList,Reactome Gene Sets,6,R-MMU-166520,Signaling by NTRKs,,-3,5.2,4.6,20638,74,322,6,1.9,0.75,11848|19353|20111|26396|54152|109905,Rhoa|Rac1|Rps6ka1|Map2k2|Dnal4|Rap1a,-1.6
MyList,GO Biological Processes,19,GO:0120032,regulation of plasma membrane bounded cell projection assembly,,-3,3.3,4,20638,196,322,10,3.1,0.97,12345|19353|19354|23999|56212|57784|64009|76709|242687|271457,Capzb|Rac1|Rac2|Twf2|Rhog|Bin3|Syne1|Arpc2|Wasf2|Rab5a,-1.6
MyList,WikiPathways,27,WP2075,Alzheimers Disease,,-2.9,5.1,4.5,20638,75,322,6,1.9,0.75,11816|14082|19165|21937|66340|226548,Apoe|Fadd|Psen2|Tnfrsf1a|Psenen|Aph1a,-1.6
MyList,GO Biological Processes,19,GO:0042982,amyloid precursor protein metabolic process,,-2.9,5.1,4.5,20638,75,322,6,1.9,0.75,11816|15979|19165|66340|68585|226548,Apoe|Ifngr1|Psen2|Psenen|Rtn4|Aph1a,-1.6
MyList,KEGG Pathway,24,mmu00010,Glycolysis / Gluconeogenesis,,-2.9,5.1,4.5,20638,75,322,6,1.9,0.75,11669|13806|13808|14751|56752|433182,Aldh2|Eno1|Eno3|Gpi1|Aldh9a1|Eno1b,-1.6
MyList,GO Biological Processes,19,GO:1901264,carbohydrate derivative transport,,-2.9,5.1,4.5,20638,75,322,6,1.9,0.75,16423|18830|20524|67443|100561|228875,Cd47|Pltp|Slc25a17|Map1lc3b|Slc15a4|Slc35c2,-1.6
MyList,GO Biological Processes,19,GO:0060491,regulation of cell projection assembly,,-2.9,3.2,4,20638,198,322,10,3.1,0.97,12345|19353|19354|23999|56212|57784|64009|76709|242687|271457,Capzb|Rac1|Rac2|Twf2|Rhog|Bin3|Syne1|Arpc2|Wasf2|Rab5a,-1.6
MyList,Reactome Gene Sets,6,R-MMU-205043,NRIF signals cell death from the nucleus,,-2.9,14,6,20638,14,322,3,0.93,0.54,19165|66340|226548,Psen2|Psenen|Aph1a,-1.6
MyList,GO Biological Processes,19,GO:0006152,purine nucleoside catabolic process,,-2.9,14,6,20638,14,322,3,0.93,0.54,76952|105446|213484,Nt5c2|Gmpr2|Nudt18,-1.6
MyList,GO Biological Processes,19,GO:0097202,activation of cysteine-type endopeptidase activity,,-2.9,14,6,20638,14,322,3,0.93,0.54,14082|19141|192656,Fadd|Lgmn|Ripk2,-1.6
MyList,GO Biological Processes,19,GO:0046130,purine ribonucleoside catabolic process,,-2.9,14,6,20638,14,322,3,0.93,0.54,76952|105446|213484,Nt5c2|Gmpr2|Nudt18,-1.6
MyList,GO Biological Processes,19,GO:0032494,response to peptidoglycan,,-2.9,14,6,20638,14,322,3,0.93,0.54,12273|192656|332579,C5ar1|Ripk2|Card9,-1.6
MyList,GO Biological Processes,19,GO:0046165,alcohol biosynthetic process,,-2.9,3.8,4.1,20638,134,322,8,2.5,0.87,11677|11816|20280|20773|57320|57357|109754|233571,Akr1b3|Apoe|Scp2|Sptlc2|Park7|Srd5a3|Cyb5r3|P2ry6,-1.5
MyList,WikiPathways,27,WP108,Selenium metabolism/Selenoproteins,,-2.9,6.2,4.7,20638,52,322,5,1.6,0.69,14281|14775|20363|20768|625249,Fos|Gpx1|Selenop|Sephs2|Gpx4,-1.5
MyList,KEGG Pathway,24,mmu00520,Amino sugar and nucleotide sugar metabolism,,-2.9,6.2,4.7,20638,52,322,5,1.6,0.69,14635|14751|15212|72017|109754,Galk1|Gpi1|Hexb|Cyb5r1|Cyb5r3,-1.5
MyList,GO Biological Processes,19,GO:0036293,response to decreased oxygen levels,,-2.9,3,3.8,20638,237,322,11,3.4,1,11555|12177|12359|15369|17846|22278|52538|68585|68943|108058|171210,Adrb2|Bnip3l|Cat|Hmox2|Commd1|Usf1|Acaa2|Rtn4|Pink1|Camk2d|Acot2,-1.5
MyList,GO Biological Processes,19,GO:0010498,proteasomal protein catabolic process,,-2.9,2.3,3.6,20638,475,322,17,5.3,1.2,11816|14775|14794|15216|17846|19165|19170|22218|28000|52377|52551|57296|57320|59008|67819|68889|216869,Apoe|Gpx1|Spsb2|Hfe|Commd1|Psen2|Psmb1|Sumo1|Prpf19|Rcn3|Sgta|Psmd8|Park7|Anapc5|Derl1|Ubac2|Arrb2,-1.5
MyList,GO Biological Processes,19,GO:0051272,positive regulation of cellular component movement,,-2.9,2.1,3.5,20638,604,322,20,6.2,1.3,11465|11848|11853|12273|14082|14751|16202|19141|19353|19354|20692|26396|27226|68585|76709|106512|108058|108101|233571|271457,Actg1|Rhoa|Rhoc|C5ar1|Fadd|Gpi1|Ilk|Lgmn|Rac1|Rac2|Sparc|Map2k2|Pla2g7|Rtn4|Arpc2|Gpsm3|Camk2d|Fermt3|P2ry6|Rab5a,-1.5
MyList,GO Biological Processes,19,GO:0009179,purine ribonucleoside diphosphate metabolic process,,-2.9,4.2,4.2,20638,106,322,7,2.2,0.81,13806|13808|14635|14751|56248|213484|433182,Eno1|Eno3|Galk1|Gpi1|Ak3|Nudt18|Eno1b,-1.5
MyList,GO Biological Processes,19,GO:0009135,purine nucleoside diphosphate metabolic process,,-2.9,4.2,4.2,20638,106,322,7,2.2,0.81,13806|13808|14635|14751|56248|213484|433182,Eno1|Eno3|Galk1|Gpi1|Ak3|Nudt18|Eno1b,-1.5
MyList,KEGG Pathway,24,ko01230,Biosynthesis of amino acids,,-2.9,4.9,4.4,20638,78,322,6,1.9,0.75,13806|13808|14645|21351|108645|433182,Eno1|Eno3|Glul|Taldo1|Mat2b|Eno1b,-1.5
MyList,KEGG Pathway,24,mmu01230,Biosynthesis of amino acids,,-2.9,4.9,4.4,20638,78,322,6,1.9,0.75,13806|13808|14645|21351|108645|433182,Eno1|Eno3|Glul|Taldo1|Mat2b|Eno1b,-1.5
MyList,GO Biological Processes,19,GO:0032680,regulation of tumor necrosis factor production,,-2.9,3.4,4,20638,169,322,9,2.8,0.92,11433|14082|15979|16423|21937|22695|192656|216869|332579,Acp5|Fadd|Ifngr1|Cd47|Tnfrsf1a|Zfp36|Ripk2|Arrb2|Card9,-1.5
MyList,GO Biological Processes,19,GO:0007159,leukocyte cell-cell adhesion,,-2.9,2.5,3.7,20638,353,322,14,4.3,1.1,11848|14082|15216|16423|17698|19354|20345|65113|69769|108101|108723|192656|217303|381484,Rhoa|Fadd|Hfe|Cd47|Msn|Rac2|Selplg|Ndfip1|Tnfaip8l2|Fermt3|Card11|Ripk2|Cd300a|Gm5150,-1.5
MyList,GO Biological Processes,19,GO:0032635,interleukin-6 production,,-2.8,3.4,3.9,20638,170,322,9,2.8,0.92,16170|16423|16598|19165|21937|170744|192656|216869|332579,Il16|Cd47|Klf2|Psen2|Tnfrsf1a|Tlr8|Ripk2|Arrb2|Card9,-1.5
MyList,GO Biological Processes,19,GO:0031346,positive regulation of cell projection organization,,-2.8,2.4,3.6,20638,436,322,16,5,1.2,11816|12492|14226|16202|19353|19354|21648|22368|23789|23999|26396|52163|68585|76709|109905|242687,Apoe|Scarb2|Fkbp1b|Ilk|Rac1|Rac2|Dynlt1b|Trpv2|Coro1b|Twf2|Map2k2|Camk1|Rtn4|Arpc2|Rap1a|Wasf2,-1.5
MyList,GO Biological Processes,19,GO:0030335,positive regulation of cell migration,,-2.8,2.2,3.5,20638,564,322,19,5.9,1.3,11465|11848|11853|12273|14082|14751|16202|19141|19353|19354|20692|27226|68585|76709|106512|108058|108101|233571|271457,Actg1|Rhoa|Rhoc|C5ar1|Fadd|Gpi1|Ilk|Lgmn|Rac1|Rac2|Sparc|Pla2g7|Rtn4|Arpc2|Gpsm3|Camk2d|Fermt3|P2ry6|Rab5a,-1.5
MyList,GO Biological Processes,19,GO:1904923,regulation of autophagy of mitochondrion in response to mitochondrial depolarization,,-2.8,13,5.8,20638,15,322,3,0.93,0.54,12539|64704|68943,Cdc37|Htra2|Pink1,-1.5
MyList,GO Biological Processes,19,GO:0032511,late endosome to vacuole transport via multivesicular body sorting pathway,,-2.8,13,5.8,20638,15,322,3,0.93,0.54,71817|76959|230514,Tmem50a|Chmp5|Leprot,-1.5
MyList,GO Biological Processes,19,GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,,-2.8,3.4,3.9,20638,171,322,9,2.8,0.92,11433|14082|15979|16423|21937|22695|192656|216869|332579,Acp5|Fadd|Ifngr1|Cd47|Tnfrsf1a|Zfp36|Ripk2|Arrb2|Card9,-1.5
MyList,GO Biological Processes,19,GO:0007264,small GTPase mediated signal transduction,,-2.8,2.3,3.6,20638,439,322,16,5,1.2,11816|11848|11853|11857|14569|19353|19354|19744|20163|27261|56212|68585|76281|108058|109905|242687,Apoe|Rhoa|Rhoc|Arhgdib|Gdi2|Rac1|Rac2|Rheb|Rsu1|Dok3|Rhog|Rtn4|Tax1bp3|Camk2d|Rap1a|Wasf2,-1.5
MyList,GO Biological Processes,19,GO:0051017,actin filament bundle assembly,,-2.8,3.4,3.9,20638,172,322,9,2.8,0.92,11465|11848|11853|16423|18826|19353|23789|109624|242687,Actg1|Rhoa|Rhoc|Cd47|Lcp1|Rac1|Coro1b|Cald1|Wasf2,-1.5
MyList,Reactome Gene Sets,6,R-MMU-2029482,Regulation of actin dynamics for phagocytic cup formation,,-2.8,5.8,4.5,20638,55,322,5,1.6,0.69,11465|19353|56443|76709|242687,Actg1|Rac1|Arpc1a|Arpc2|Wasf2,-1.5
MyList,GO Biological Processes,19,GO:0042743,hydrogen peroxide metabolic process,,-2.8,5.8,4.5,20638,55,322,5,1.6,0.69,11757|12359|14775|57320|68943,Prdx3|Cat|Gpx1|Park7|Pink1,-1.5
MyList,GO Biological Processes,19,GO:0051881,regulation of mitochondrial membrane potential,,-2.8,4.7,4.3,20638,81,322,6,1.9,0.75,11757|12177|57320|65106|68943|114584,Prdx3|Bnip3l|Park7|Arl6ip5|Pink1|Clic1,-1.4
MyList,GO Biological Processes,19,GO:0009116,nucleoside metabolic process,,-2.8,4.7,4.3,20638,81,322,6,1.9,0.75,11848|27369|56248|76952|105446|213484,Rhoa|Dguok|Ak3|Nt5c2|Gmpr2|Nudt18,-1.4
MyList,Reactome Gene Sets,6,R-MMU-9711123,Cellular response to chemical stress,,-2.8,3.6,4,20638,141,322,8,2.5,0.87,11757|12359|14775|15369|19170|20930|57296|109151,Prdx3|Cat|Gpx1|Hmox2|Psmb1|Surf1|Psmd8|Chd9,-1.4
MyList,GO Biological Processes,19,GO:0061572,actin filament bundle organization,,-2.8,3.3,3.8,20638,175,322,9,2.8,0.92,11465|11848|11853|16423|18826|19353|23789|109624|242687,Actg1|Rhoa|Rhoc|Cd47|Lcp1|Rac1|Coro1b|Cald1|Wasf2,-1.4
MyList,GO Biological Processes,19,GO:1901136,carbohydrate derivative catabolic process,,-2.8,3.6,3.9,20638,142,322,8,2.5,0.87,13010|15212|17939|71665|76952|105446|110006|213484,Cst3|Hexb|Naga|Fuca1|Nt5c2|Gmpr2|Gusb|Nudt18,-1.4
MyList,GO Biological Processes,19,GO:0046128,purine ribonucleoside metabolic process,,-2.7,5.7,4.5,20638,56,322,5,1.6,0.69,11848|56248|76952|105446|213484,Rhoa|Ak3|Nt5c2|Gmpr2|Nudt18,-1.4
MyList,KEGG Pathway,24,mmu04066,HIF-1 signaling pathway,,-2.7,4,4,20638,111,322,7,2.2,0.81,13806|13808|15979|17000|26396|108058|433182,Eno1|Eno3|Ifngr1|Ltbr|Map2k2|Camk2d|Eno1b,-1.4
MyList,GO Biological Processes,19,GO:2001267,regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway,,-2.7,12,5.6,20638,16,322,3,0.93,0.54,57320|64704|227753,Park7|Htra2|Gsn,-1.4
MyList,WikiPathways,27,WP401,Mitochondrial LC-Fatty Acid Beta-Oxidation,,-2.7,12,5.6,20638,16,322,3,0.93,0.54,11409|15107|20280,Acads|Hadh|Scp2,-1.4
MyList,GO Biological Processes,19,GO:0090022,regulation of neutrophil chemotaxis,,-2.7,7.5,4.8,20638,34,322,4,1.2,0.62,12273|17524|19353|19354,C5ar1|Mpp1|Rac1|Rac2,-1.4
MyList,Reactome Gene Sets,6,R-MMU-70263,Gluconeogenesis,,-2.7,7.5,4.8,20638,34,322,4,1.2,0.62,13806|13808|14751|433182,Eno1|Eno3|Gpi1|Eno1b,-1.4
MyList,Reactome Gene Sets,6,R-MMU-114604,GPVI-mediated activation cascade,,-2.7,7.5,4.8,20638,34,322,4,1.2,0.62,11848|19353|19354|56212,Rhoa|Rac1|Rac2|Rhog,-1.4
MyList,GO Biological Processes,19,GO:0000038,very long-chain fatty acid metabolic process,,-2.7,7.5,4.8,20638,34,322,4,1.2,0.62,15488|106529|113868|171210,Hsd17b4|Tecr|Acaa1a|Acot2,-1.4
MyList,GO Biological Processes,19,GO:0044275,cellular carbohydrate catabolic process,,-2.7,7.5,4.8,20638,34,322,4,1.2,0.62,12492|19045|110006|110095,Scarb2|Ppp1ca|Gusb|Pygl,-1.4
MyList,KEGG Pathway,24,ko00040,Pentose and glucuronate interconversions,,-2.7,7.5,4.8,20638,34,322,4,1.2,0.62,11677|14187|110006|394432,Akr1b3|Akr1b8|Gusb|Ugt1a7c,-1.4
MyList,GO Biological Processes,19,GO:0032373,positive regulation of sterol transport,,-2.7,7.5,4.8,20638,34,322,4,1.2,0.62,11816|17846|18830|20280,Apoe|Commd1|Pltp|Scp2,-1.4
MyList,GO Biological Processes,19,GO:0032376,positive regulation of cholesterol transport,,-2.7,7.5,4.8,20638,34,322,4,1.2,0.62,11816|17846|18830|20280,Apoe|Commd1|Pltp|Scp2,-1.4
MyList,Reactome Gene Sets,6,R-MMU-3928665,EPH-ephrin mediated repulsion of cells,,-2.7,7.5,4.8,20638,34,322,4,1.2,0.62,19165|19353|66340|226548,Psen2|Rac1|Psenen|Aph1a,-1.4
MyList,GO Biological Processes,19,GO:0051235,maintenance of location,,-2.7,2.6,3.6,20638,326,322,13,4,1.1,11816|14226|14705|15212|23999|57320|64009|66853|68137|68943|108058|227753|233571,Apoe|Fkbp1b|Bscl2|Hexb|Twf2|Park7|Syne1|Pnpla2|Kdelr1|Pink1|Camk2d|Gsn|P2ry6,-1.4
MyList,KEGG Pathway,24,ko05152,Tuberculosis,,-2.7,3.2,3.8,20638,178,322,9,2.8,0.92,11848|14082|15979|16155|21937|108058|192656|271457|332579,Rhoa|Fadd|Ifngr1|Il10rb|Tnfrsf1a|Camk2d|Ripk2|Rab5a|Card9,-1.4
MyList,GO Biological Processes,19,GO:2001056,positive regulation of cysteine-type endopeptidase activity,,-2.7,3.5,3.9,20638,145,322,8,2.5,0.87,11848|14082|19141|64704|65106|192656|227753|332579,Rhoa|Fadd|Lgmn|Htra2|Arl6ip5|Ripk2|Gsn|Card9,-1.4
MyList,KEGG Pathway,24,mmu00040,Pentose and glucuronate interconversions,,-2.7,7.3,4.7,20638,35,322,4,1.2,0.62,11677|14187|110006|394432,Akr1b3|Akr1b8|Gusb|Ugt1a7c,-1.4
MyList,GO Biological Processes,19,GO:1990748,cellular detoxification,,-2.7,7.3,4.7,20638,35,322,4,1.2,0.62,11669|14187|57320|140742,Aldh2|Akr1b8|Park7|Sesn1,-1.4
MyList,GO Biological Processes,19,GO:0002704,negative regulation of leukocyte mediated immunity,,-2.7,5.5,4.3,20638,58,322,5,1.6,0.69,15216|16643|65113|216869|217303,Hfe|Klrd1|Ndfip1|Arrb2|Cd300a,-1.4
MyList,WikiPathways,27,WP3625,TYROBP Causal Network,,-2.7,5.5,4.3,20638,58,322,5,1.6,0.69,14775|17095|20111|54519|76448,Gpx1|Lyl1|Rps6ka1|Apbb1ip|Ppp1r18,-1.4
MyList,GO Biological Processes,19,GO:0051129,negative regulation of cellular component organization,,-2.7,1.9,3.3,20638,764,322,23,7.1,1.4,11816|11848|12237|12345|14775|19165|21937|22121|22629|23789|23999|27369|50709|52538|68585|68943|69535|76709|216869|217303|226422|227753|242687,Apoe|Rhoa|Bub3|Capzb|Gpx1|Psen2|Tnfrsf1a|Rpl13a|Ywhah|Coro1b|Twf2|Dguok|H1f4|Acaa2|Rtn4|Pink1|Ten1|Arpc2|Arrb2|Cd300a|Rab29|Gsn|Wasf2,-1.4
MyList,GO Biological Processes,19,GO:0051651,maintenance of location in cell,,-2.7,3,3.7,20638,216,322,10,3.1,0.97,11816|14226|23999|57320|64009|68137|68943|108058|227753|233571,Apoe|Fkbp1b|Twf2|Park7|Syne1|Kdelr1|Pink1|Camk2d|Gsn|P2ry6,-1.4
MyList,GO Biological Processes,19,GO:0046755,viral budding,,-2.7,11,5.4,20638,17,322,3,0.93,0.54,66700|68942|76959,Chmp3|Chmp2b|Chmp5,-1.4
MyList,GO Biological Processes,19,GO:0009636,response to toxic substance,,-2.7,3.9,3.9,20638,115,322,7,2.2,0.81,11669|14187|14775|57320|68943|140742|330260,Aldh2|Akr1b8|Gpx1|Park7|Pink1|Sesn1|Pon2,-1.4
MyList,Reactome Gene Sets,6,R-MMU-114608,Platelet degranulation ,,-2.7,3.9,3.9,20638,115,322,7,2.2,0.81,11465|20363|20692|67059|68117|72017|108101,Actg1|Selenop|Sparc|Ola1|Apool|Cyb5r1|Fermt3,-1.4
MyList,GO Biological Processes,19,GO:0032655,regulation of interleukin-12 production,,-2.6,5.4,4.3,20638,59,322,5,1.6,0.69,11433|16170|16423|170744|216869,Acp5|Il16|Cd47|Tlr8|Arrb2,-1.3
MyList,KEGG Pathway,24,ko00561,Glycerolipid metabolism,,-2.6,5.4,4.3,20638,59,322,5,1.6,0.69,11669|11677|14187|56752|66853,Aldh2|Akr1b3|Akr1b8|Aldh9a1|Pnpla2,-1.3
MyList,GO Biological Processes,19,GO:0060236,regulation of mitotic spindle organization,,-2.6,7.1,4.6,20638,36,322,4,1.2,0.62,13494|68942|76959|234852,Drg1|Chmp2b|Chmp5|Chmp1a,-1.3
MyList,GO Biological Processes,19,GO:1902624,positive regulation of neutrophil migration,,-2.6,7.1,4.6,20638,36,322,4,1.2,0.62,12273|19353|19354|68585,C5ar1|Rac1|Rac2|Rtn4,-1.3
MyList,Reactome Gene Sets,6,R-MMU-1640170,Cell Cycle,,-2.6,2.1,3.3,20638,587,322,19,5.9,1.3,12237|12445|12572|15270|17219|19170|19646|22151|22218|22629|56299|57296|59008|66700|68942|69535|69654|69745|76308,Bub3|Ccnd3|Cdk7|H2ax|Mcm6|Psmb1|Rbbp4|Tubb2a|Sumo1|Ywhah|Fkbpl|Psmd8|Anapc5|Chmp3|Chmp2b|Ten1|Dctn2|Pold4|Rab1b,-1.3
MyList,GO Biological Processes,19,GO:0043542,endothelial cell migration,,-2.6,2.9,3.6,20638,218,322,10,3.1,0.97,11816|11848|14645|14751|14775|19141|19245|19353|20692|23789,Apoe|Rhoa|Glul|Gpi1|Gpx1|Lgmn|Ptp4a3|Rac1|Sparc|Coro1b,-1.3
MyList,Reactome Gene Sets,6,R-MMU-4086400,PCP/CE pathway,,-2.6,4.4,4,20638,87,322,6,1.9,0.75,11848|19170|19353|19354|57296|216869,Rhoa|Psmb1|Rac1|Rac2|Psmd8|Arrb2,-1.3
MyList,KEGG Pathway,24,mmu04670,Leukocyte transendothelial migration,,-2.6,3.8,3.9,20638,117,322,7,2.2,0.81,11465|11848|17698|19353|19354|67938|109905,Actg1|Rhoa|Msn|Rac1|Rac2|Myl12b|Rap1a,-1.3
