Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:0007254,JNK cascade,,-3.7,3.3,4.6,20638,180,454,13,2.9,0.78,11651|12421|13132|19229|20185|26400|26401|26403|26921|72349|76108|211770|216965,Akt1|Rb1cc1|Dab2|Ptk2b|Ncor1|Map2k7|Map3k1|Map3k11|Map4k4|Dusp3|Rap2a|Trib1|Taok1,-2.5
MyList,GO Biological Processes,19,GO:0061448,connective tissue development,,-3.7,2.7,4.4,20638,282,454,17,3.7,0.89,12399|13653|14182|16194|16416|16969|17261|18763|19015|19401|19411|70661|81004|83925|105171|328572|329003,Runx3|Egr1|Fgfr1|Il6ra|Itgb3|Zbtb7a|Mef2d|Pkd1|Ppard|Rara|Rarg|Sik3|Tbl1xr1|Trps1|Arrdc3|Ep300|Zfp516,-2.5
MyList,GO Biological Processes,19,GO:1905114,cell surface receptor signaling pathway involved in cell-cell signaling,,-3.7,2.2,4.2,20638,542,454,26,5.7,1.1,11426|11798|13132|13205|13653|16409|16971|17356|18033|18763|19043|19211|19229|22083|26385|26554|29806|50523|74493|81004|93687|103236|110355|231637|232341|606496,Macf1|Xiap|Dab2|Ddx3x|Egr1|Itgam|Lrp1|Afdn|Nfkb1|Pkd1|Ppm1b|Pten|Ptk2b|Ctr9|Grk6|Cul3|Limd1|Lats2|Tnks2|Tbl1xr1|Csnk1a1|Csnk1g2|Grk2|Ssh1|Wnk1|Gsk3a,-2.5
MyList,GO Biological Processes,19,GO:0032515,negative regulation of phosphoprotein phosphatase activity,,-3.7,9.1,6.1,20638,25,454,5,1.1,0.49,14678|16150|19878|26936|217124,Gnai2|Ikbkb|Rock2|Mprip|Ppp1r9b,-2.5
MyList,GO Biological Processes,19,GO:0001819,positive regulation of cytokine production,,-3.7,2.3,4.2,20638,452,454,23,5.1,1,12608|12772|13058|13205|13653|16172|16194|16364|16971|17196|17951|18987|19264|19271|19401|19878|20737|20742|56490|74039|110355|232286|235626,Cebpb|Ccr2|Cybb|Ddx3x|Egr1|Il17ra|Il6ra|Irf4|Lrp1|Mbp|Naip5|Pou2f2|Ptprc|Ptprj|Rara|Rock2|Spn|Sptbn1|Zbtb20|Nfam1|Grk2|Tmf1|Setd2,-2.5
MyList,Reactome Gene Sets,6,R-MMU-9013148,CDC42 GTPase cycle,,-3.7,3.7,4.8,20638,134,454,11,2.4,0.72,14269|26403|29875|57778|70719|71302|98386|213498|217866|219140|226652,Fnbp1|Map3k11|Iqgap1|Fmnl1|Arhgap45|Arhgap26|Lbr|Arhgef11|Cdc42bpb|Spata13|Arhgap30,-2.5
MyList,GO Biological Processes,19,GO:0051129,negative regulation of cellular component organization,,-3.7,2,4.1,20638,764,454,33,7.3,1.2,11651|13132|13205|13548|13860|14360|16150|16416|16971|18519|18676|19211|19878|20742|21938|26921|74493|76707|99982|102098|192176|211673|216965|217835|218914|224432|225115|231637|246103|320595|328572|380711|606496,Akt1|Dab2|Ddx3x|Dyrk1a|Eps8|Fyn|Ikbkb|Itgb3|Lrp1|Kat2b|Phf2|Pten|Rock2|Sptbn1|Tnfrsf1b|Map4k4|Tnks2|Clasp1|Kdm1a|Arhgef18|Flna|Arfgef1|Taok1|Rin3|Wapl|Scaf4|Svil|Ssh1|Atxn7|Phf8|Ep300|Rap1gap2|Gsk3a,-2.5
MyList,Reactome Gene Sets,6,R-MMU-4420097,VEGFA-VEGFR2 Pathway,,-3.7,4.4,5,20638,92,454,9,2,0.65,11651|12928|13058|14360|16416|16653|19229|19878|140579,Akt1|Crk|Cybb|Fyn|Itgb3|Kras|Ptk2b|Rock2|Elmo2,-2.5
MyList,GO Biological Processes,19,GO:2000403,positive regulation of lymphocyte migration,,-3.7,7,5.6,20638,39,454,6,1.3,0.54,12772|16401|16416|19229|20737|232341,Ccr2|Itga4|Itgb3|Ptk2b|Spn|Wnk1,-2.5
MyList,Reactome Gene Sets,6,R-MMU-5674135,MAP2K and MAPK activation,,-3.7,7,5.6,20638,39,454,6,1.3,0.54,14268|16416|16653|17169|22330|29875,Fn1|Itgb3|Kras|Mark3|Vcl|Iqgap1,-2.5
MyList,Reactome Gene Sets,6,R-MMU-9706369,Negative regulation of FLT3,,-3.7,13,6.7,20638,14,454,4,0.88,0.44,12402|16923|19271|54607,Cbl|Sh2b3|Ptprj|Socs6,-2.5
MyList,GO Biological Processes,19,GO:0042113,B cell activation,,-3.7,2.4,4.2,20638,424,454,22,4.8,1,12043|12193|16331|16969|18129|18707|18987|19229|19264|19271|20687|20852|22632|22778|74039|108655|110786|242248|320795|320940|328572|381305,Bcl2|Zfp36l2|Inpp5d|Zbtb7a|Notch2|Pik3cd|Pou2f2|Ptk2b|Ptprc|Ptprj|Sp3|Stat6|Yy1|Ikzf1|Nfam1|Foxp1|Iglc2|Bank1|Pkn1|Atp11c|Ep300|Rc3h1,-2.5
MyList,GO Biological Processes,19,GO:0031098,stress-activated protein kinase signaling cascade,,-3.7,2.8,4.4,20638,257,454,16,3.5,0.87,11651|12421|13132|13383|19229|20185|22026|26400|26401|26403|26921|70097|72349|76108|211770|216965,Akt1|Rb1cc1|Dab2|Dlg1|Ptk2b|Ncor1|Nr2c2|Map2k7|Map3k1|Map3k11|Map4k4|Sash1|Dusp3|Rap2a|Trib1|Taok1,-2.5
MyList,GO Biological Processes,19,GO:0038127,ERBB signaling pathway,,-3.7,4,4.8,20638,113,454,10,2.2,0.69,11651|12402|17395|18226|19229|19248|19271|29875|72349|215114,Akt1|Cbl|Mmp9|Nup62|Ptk2b|Ptpn12|Ptprj|Iqgap1|Dusp3|Hip1,-2.5
MyList,GO Biological Processes,19,GO:0002287,alpha-beta T cell activation involved in immune response,,-3.7,5,5.1,20638,73,454,8,1.8,0.62,12772|16194|16364|19401|20737|20852|108655|381305,Ccr2|Il6ra|Irf4|Rara|Spn|Stat6|Foxp1|Rc3h1,-2.5
MyList,GO Biological Processes,19,GO:0030336,negative regulation of cell migration,,-3.7,2.7,4.4,20638,284,454,17,3.7,0.89,11651|12043|13179|16971|17356|19015|19211|19271|20130|24071|56177|72349|76108|76707|79264|211770|217835,Akt1|Bcl2|Dcn|Lrp1|Afdn|Ppard|Pten|Ptprj|Rras|Synj2bp|Olfm1|Dusp3|Rap2a|Clasp1|Krit1|Trib1|Rin3,-2.5
MyList,GO Biological Processes,19,GO:0033184,positive regulation of histone ubiquitination,,-3.7,23,8,20638,6,454,3,0.66,0.38,22083|99982|225876,Ctr9|Kdm1a|Kdm2a,-2.5
MyList,GO Biological Processes,19,GO:0035509,negative regulation of myosin-light-chain-phosphatase activity,,-3.7,23,8,20638,6,454,3,0.66,0.38,16150|19878|26936,Ikbkb|Rock2|Mprip,-2.5
MyList,GO Biological Processes,19,GO:0010720,positive regulation of cell development,,-3.7,2.5,4.3,20638,368,454,20,4.4,0.96,12043|12767|12928|13132|14268|16195|16416|16971|17356|18759|19317|21938|66713|71955|99982|104015|192176|211770|216344|328572,Bcl2|Cxcr4|Crk|Dab2|Fn1|Il6st|Itgb3|Lrp1|Afdn|Prkci|Qk|Tnfrsf1b|Actr2|Ist1|Kdm1a|Synj1|Flna|Trib1|Rab21|Ep300,-2.5
MyList,GO Biological Processes,19,GO:0030900,forebrain development,,-3.7,2.4,4.2,20638,397,454,21,4.6,0.99,11783|11804|12767|12928|13046|14182|14360|16409|16653|17356|19211|20185|20602|21974|22284|22778|99982|192157|235626|320191|328365,Apaf1|Aplp2|Cxcr4|Crk|Celf1|Fgfr1|Fyn|Itgam|Kras|Afdn|Pten|Ncor1|Ncor2|Top2b|Usp9x|Ikzf1|Kdm1a|Socs7|Setd2|Hook3|Zmiz1,-2.5
MyList,GO Biological Processes,19,GO:0007420,brain development,,-3.7,2,4.1,20638,672,454,30,6.6,1.2,11783|11804|11906|12043|12767|12928|13046|13367|14182|14360|15490|16409|16653|17356|19211|20185|20602|21974|22026|22284|22778|68703|99982|104015|192157|192176|207165|235626|320191|328365,Apaf1|Aplp2|Zfhx3|Bcl2|Cxcr4|Crk|Celf1|Diaph1|Fgfr1|Fyn|Hsd17b7|Itgam|Kras|Afdn|Pten|Ncor1|Ncor2|Top2b|Nr2c2|Usp9x|Ikzf1|Rere|Kdm1a|Synj1|Socs7|Flna|Bptf|Setd2|Hook3|Zmiz1,-2.5
MyList,GO Biological Processes,19,GO:1902806,regulation of cell cycle G1/S phase transition,,-3.7,3.7,4.7,20638,136,454,11,2.4,0.72,11651|12043|12795|12914|13205|13383|18763|19211|19645|52468|69188,Akt1|Bcl2|Plk3|Crebbp|Ddx3x|Dlg1|Pkd1|Pten|Rb1|Ctdsp2|Kmt2e,-2.5
MyList,GO Biological Processes,19,GO:0034250,positive regulation of cellular amide metabolic process,,-3.7,3.4,4.6,20638,159,454,12,2.6,0.75,11991|13205|16589|19229|19878|20683|73826|228994|229096|239528|328572|606496,Hnrnpd|Ddx3x|Uhmk1|Ptk2b|Rock2|Sp1|Poldip3|Ythdf1|Ythdf3|Ago2|Ep300|Gsk3a,-2.5
MyList,GO Biological Processes,19,GO:0001659,temperature homeostasis,,-3.7,3.2,4.5,20638,183,454,13,2.9,0.78,12608|12767|12772|13618|13653|16364|19645|20852|99982|105171|232791|240028|329003,Cebpb|Cxcr4|Ccr2|Ednrb|Egr1|Irf4|Rb1|Stat6|Kdm1a|Arrdc3|Cnot3|Lnpep|Zfp516,-2.5
MyList,GO Biological Processes,19,GO:0051568,histone H3-K4 methylation,,-3.7,5.7,5.3,20638,56,454,7,1.5,0.58,22083|69188|75410|99982|208043|214133|381022,Ctr9|Kmt2e|Kmt2b|Kdm1a|Setd1b|Tet2|Kmt2d,-2.5
MyList,GO Biological Processes,19,GO:1903037,regulation of leukocyte cell-cell adhesion,,-3.7,2.6,4.3,20638,314,454,18,4,0.92,11651|12399|12608|12772|13383|16195|16401|16408|18782|19264|19401|20737|22778|54607|72349|232341|328365|381305,Akt1|Runx3|Cebpb|Ccr2|Dlg1|Il6st|Itga4|Itgal|Pla2g2d|Ptprc|Rara|Spn|Ikzf1|Socs6|Dusp3|Wnk1|Zmiz1|Rc3h1,-2.5
MyList,GO Biological Processes,19,GO:0006935,chemotaxis,,-3.6,2.1,4.1,20638,611,454,28,6.2,1.1,12399|12767|12772|12928|13618|14159|14182|14268|16172|16409|16416|16971|18707|18720|19229|19271|20320|20496|30955|71436|72349|93726|94176|108655|140579|217835|228994|232341,Runx3|Cxcr4|Ccr2|Crk|Ednrb|Fes|Fgfr1|Fn1|Il17ra|Itgam|Itgb3|Lrp1|Pik3cd|Pip5k1a|Ptk2b|Ptprj|Nptn|Slc12a2|Pik3cg|Flrt3|Dusp3|Rnase2a|Dock2|Foxp1|Elmo2|Rin3|Ythdf1|Wnk1,-2.5
MyList,GO Biological Processes,19,GO:0035278,miRNA mediated inhibition of translation,,-3.6,8.7,5.9,20638,26,454,5,1.1,0.49,13209|74203|213988|233833|239528,Ddx6|Eif4enif1|Tnrc6b|Tnrc6a|Ago2,-2.5
MyList,GO Biological Processes,19,GO:0002009,morphogenesis of an epithelium,,-3.6,2.1,4.1,20638,580,454,27,5.9,1.1,11783|12043|12399|12767|13132|13383|14182|16653|18021|18129|18707|18763|19058|19211|19401|19411|19878|20496|22330|26401|71436|76707|78783|192176|225164|225876|235626,Apaf1|Bcl2|Runx3|Cxcr4|Dab2|Dlg1|Fgfr1|Kras|Nfatc3|Notch2|Pik3cd|Pkd1|Ppp3r1|Pten|Rara|Rarg|Rock2|Slc12a2|Vcl|Map3k1|Flrt3|Clasp1|Brpf1|Flna|Mib1|Kdm2a|Setd2,-2.5
MyList,Reactome Gene Sets,6,R-MMU-2990846,SUMOylation,,-3.6,3.4,4.6,20638,160,454,12,2.6,0.75,12418|18226|19401|20687|20843|21974|52615|67241|218210|224903|241915|328572,Cbx4|Nup62|Rara|Sp3|Stag2|Top2b|Suz12|Smc6|Nup153|Safb|Phc3|Ep300,-2.5
MyList,KEGG Pathway,24,mmu04520,Adherens junction,,-3.6,4.8,5,20638,75,454,8,1.8,0.62,12914|14182|14360|17356|19271|22330|29875|328572,Crebbp|Fgfr1|Fyn|Afdn|Ptprj|Vcl|Iqgap1|Ep300,-2.4
MyList,WikiPathways,27,WP1244,Estrogen signaling,,-3.6,4.8,5,20638,75,454,8,1.8,0.62,11651|12043|12914|16150|18033|20185|20683|328572,Akt1|Bcl2|Crebbp|Ikbkb|Nfkb1|Ncor1|Sp1|Ep300,-2.4
MyList,GO Biological Processes,19,GO:0001776,leukocyte homeostasis,,-3.6,3.9,4.7,20638,116,454,10,2.2,0.69,11651|12043|12772|16150|16409|16923|18707|20663|320795|381305,Akt1|Bcl2|Ccr2|Ikbkb|Itgam|Sh2b3|Pik3cd|Sos2|Pkn1|Rc3h1,-2.4
MyList,GO Biological Processes,19,GO:0010256,endomembrane system organization,,-3.6,2.3,4.2,20638,431,454,22,4.8,1,11651|12767|12795|15463|16582|19211|19264|20742|22234|23943|53421|54667|76707|93687|102058|104015|116870|211673|230908|232286|320191|330401,Akt1|Cxcr4|Plk3|Agfg1|Kifc3|Pten|Ptprc|Sptbn1|Ugcg|Esyt1|Sec61a1|Atp8b2|Clasp1|Csnk1a1|Exoc8|Synj1|Mta1|Arfgef1|Tardbp|Tmf1|Hook3|Tmcc1,-2.4
MyList,Reactome Gene Sets,6,R-MMU-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",,-3.6,4.3,4.8,20638,95,454,9,2,0.65,11651|14182|14360|18707|18718|18720|19053|26931|226849,Akt1|Fgfr1|Fyn|Pik3cd|Pip4k2a|Pip5k1a|Ppp2cb|Ppp2r5c|Ppp2r5a,-2.4
MyList,GO Biological Processes,19,GO:0010975,regulation of neuron projection development,,-3.6,2.1,4.1,20638,552,454,26,5.7,1.1,11651|12928|13132|14159|14182|14268|14360|16150|16971|17356|18519|18759|19211|19229|19317|26921|29875|66713|71955|76108|99982|192176|216344|328572|380711|606496,Akt1|Crk|Dab2|Fes|Fgfr1|Fn1|Fyn|Ikbkb|Lrp1|Afdn|Kat2b|Prkci|Pten|Ptk2b|Qk|Map4k4|Iqgap1|Actr2|Ist1|Rap2a|Kdm1a|Flna|Rab21|Ep300|Rap1gap2|Gsk3a,-2.4
MyList,GO Biological Processes,19,GO:0019221,cytokine-mediated signaling pathway,,-3.6,2.4,4.2,20638,373,454,20,4.4,0.96,11651|12767|12772|13653|15257|16150|16154|16172|16194|16195|16653|16880|16923|19229|19264|20852|22083|22234|229096|232341,Akt1|Cxcr4|Ccr2|Egr1|Hipk1|Ikbkb|Il10ra|Il17ra|Il6ra|Il6st|Kras|Lifr|Sh2b3|Ptk2b|Ptprc|Stat6|Ctr9|Ugcg|Ythdf3|Wnk1,-2.4
MyList,GO Biological Processes,19,GO:0050865,regulation of cell activation,,-3.6,2,4,20638,744,454,32,7,1.2,12043|12193|12399|12608|12772|13383|14159|14182|16195|16331|16408|16409|16923|18782|19264|19267|19271|19401|20663|20737|20852|21938|22778|54607|72349|74039|110786|242248|320795|320940|328365|381305,Bcl2|Zfp36l2|Runx3|Cebpb|Ccr2|Dlg1|Fes|Fgfr1|Il6st|Inpp5d|Itgal|Itgam|Sh2b3|Pla2g2d|Ptprc|Ptpre|Ptprj|Rara|Sos2|Spn|Stat6|Tnfrsf1b|Ikzf1|Socs6|Dusp3|Nfam1|Iglc2|Bank1|Pkn1|Atp11c|Zmiz1|Rc3h1,-2.4
MyList,Reactome Gene Sets,6,R-MMU-5675221,Negative regulation of MAPK pathway,,-3.6,6.7,5.4,20638,41,454,6,1.3,0.54,16653|17169|19053|26931|70686|226849,Kras|Mark3|Ppp2cb|Ppp2r5c|Dusp16|Ppp2r5a,-2.4
MyList,GO Biological Processes,19,GO:1900153,"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",,-3.6,12,6.5,20638,15,454,4,0.88,0.44,12193|213988|234594|239528,Zfp36l2|Tnrc6b|Cnot1|Ago2,-2.4
MyList,KEGG Pathway,24,ko04151,PI3K-Akt signaling pathway,,-3.6,2.5,4.2,20638,346,454,19,4.2,0.94,11651|12043|14182|14268|16150|16194|16401|16416|16653|18033|18707|19053|19211|20663|26931|30955|52432|226849|320795,Akt1|Bcl2|Fgfr1|Fn1|Ikbkb|Il6ra|Itga4|Itgb3|Kras|Nfkb1|Pik3cd|Ppp2cb|Pten|Sos2|Ppp2r5c|Pik3cg|Ppp2r2d|Ppp2r5a|Pkn1,-2.4
MyList,KEGG Pathway,24,ko05100,Bacterial invasion of epithelial cells,,-3.6,4.8,5,20638,76,454,8,1.8,0.62,12402|12488|12928|14268|18707|22330|52398|140579,Cbl|Cd2ap|Crk|Fn1|Pik3cd|Vcl|Septin11|Elmo2,-2.4
MyList,KEGG Pathway,24,ko04915,Estrogen signaling pathway,,-3.6,4.3,4.8,20638,96,454,9,2,0.65,11513|11651|14678|15511|16653|17395|18707|20663|20683,Adcy7|Akt1|Gnai2|Hspa1b|Kras|Mmp9|Pik3cd|Sos2|Sp1,-2.4
MyList,GO Biological Processes,19,GO:2000058,regulation of ubiquitin-dependent protein catabolic process,,-3.6,3.3,4.5,20638,163,454,12,2.6,0.75,11651|12398|12795|13132|15511|19211|19229|56353|93687|103573|211770|606496,Akt1|Cbfa2t3|Plk3|Dab2|Hspa1b|Pten|Ptk2b|Rybp|Csnk1a1|Xpo1|Trib1|Gsk3a,-2.4
MyList,GO Biological Processes,19,GO:0045058,T cell selection,,-3.6,5.5,5.1,20638,58,454,7,1.5,0.58,12043|16194|16364|19264|20737|20852|94176,Bcl2|Il6ra|Irf4|Ptprc|Spn|Stat6|Dock2,-2.4
MyList,GO Biological Processes,19,GO:0032608,interferon-beta production,,-3.6,5.5,5.1,20638,58,454,7,1.5,0.58,12914|13205|19043|22632|56490|245860|384309,Crebbp|Ddx3x|Ppm1b|Yy1|Zbtb20|Atg9a|Trim56,-2.4
MyList,GO Biological Processes,19,GO:0040033,"negative regulation of translation, ncRNA-mediated",,-3.6,8.4,5.8,20638,27,454,5,1.1,0.49,13209|74203|213988|233833|239528,Ddx6|Eif4enif1|Tnrc6b|Tnrc6a|Ago2,-2.4
MyList,GO Biological Processes,19,GO:0045974,"regulation of translation, ncRNA-mediated",,-3.6,8.4,5.8,20638,27,454,5,1.1,0.49,13209|74203|213988|233833|239528,Ddx6|Eif4enif1|Tnrc6b|Tnrc6a|Ago2,-2.4
MyList,KEGG Pathway,24,mmu05152,Tuberculosis,,-3.6,3.1,4.4,20638,188,454,13,2.9,0.78,11651|11783|12043|12608|12795|12914|16154|16409|18033|19058|69142|70192|328572,Akt1|Apaf1|Bcl2|Cebpb|Plk3|Crebbp|Il10ra|Itgam|Nfkb1|Ppp3r1|Cd209f|Cd209g|Ep300,-2.4
MyList,Reactome Gene Sets,6,R-MMU-2500257,Resolution of Sister Chromatid Cohesion,,-3.5,3.9,4.7,20638,118,454,10,2.2,0.69,19053|20843|26931|57294|76707|103573|216965|218914|226849|100043813,Ppp2cb|Stag2|Ppp2r5c|Rps27|Clasp1|Xpo1|Taok1|Wapl|Ppp2r5a|Rps27rt,-2.4
MyList,GO Biological Processes,19,GO:0060284,regulation of cell development,,-3.5,2.1,4,20638,588,454,27,5.9,1.1,12043|12767|12928|13132|13618|14268|16150|16195|16416|16971|17356|18129|18759|19211|19317|19878|21938|22330|66713|71955|99982|104015|192176|211770|216344|320191|328572,Bcl2|Cxcr4|Crk|Dab2|Ednrb|Fn1|Ikbkb|Il6st|Itgb3|Lrp1|Afdn|Notch2|Prkci|Pten|Qk|Rock2|Tnfrsf1b|Vcl|Actr2|Ist1|Kdm1a|Synj1|Flna|Trib1|Rab21|Hook3|Ep300,-2.4
MyList,GO Biological Processes,19,GO:0051057,positive regulation of small GTPase mediated signal transduction,,-3.5,4.7,4.9,20638,77,454,8,1.8,0.62,16653|18129|20663|26921|30955|56392|75547|94176,Kras|Notch2|Sos2|Map4k4|Pik3cg|Shoc2|Akap13|Dock2,-2.4
MyList,GO Biological Processes,19,GO:0014068,positive regulation of phosphatidylinositol 3-kinase signaling,,-3.5,4.7,4.9,20638,77,454,8,1.8,0.62,12402|13179|14268|14360|17188|19015|19401|19732,Cbl|Dcn|Fn1|Fyn|Maz|Ppard|Rara|Rgl2,-2.4
MyList,GO Biological Processes,19,GO:0070661,leukocyte proliferation,,-3.5,2.5,4.2,20638,349,454,19,4.2,0.94,12043|12608|12767|12772|13383|14360|16195|16331|16408|16409|18782|19264|19290|20663|20737|21938|94176|320795|381305,Bcl2|Cebpb|Cxcr4|Ccr2|Dlg1|Fyn|Il6st|Inpp5d|Itgal|Itgam|Pla2g2d|Ptprc|Pura|Sos2|Spn|Tnfrsf1b|Dock2|Pkn1|Rc3h1,-2.4
MyList,KEGG Pathway,24,ko04910,Insulin signaling pathway,,-3.5,3.5,4.6,20638,141,454,11,2.4,0.72,11651|12402|12928|16150|16653|17347|18707|18759|19046|20663|104215,Akt1|Cbl|Crk|Ikbkb|Kras|Mknk2|Pik3cd|Prkci|Ppp1cb|Sos2|Rhoq,-2.4
MyList,GO Biological Processes,19,GO:1903050,regulation of proteolysis involved in cellular protein catabolic process,,-3.5,3,4.4,20638,214,454,14,3.1,0.81,11651|12398|12795|13132|15511|18763|19211|19229|56353|93687|103573|211770|232286|606496,Akt1|Cbfa2t3|Plk3|Dab2|Hspa1b|Pkd1|Pten|Ptk2b|Rybp|Csnk1a1|Xpo1|Trib1|Tmf1|Gsk3a,-2.4
MyList,GO Biological Processes,19,GO:2001236,regulation of extrinsic apoptotic signaling pathway,,-3.5,3.3,4.5,20638,165,454,12,2.6,0.75,12043|12399|12421|13132|13205|14182|14360|19211|19264|83925|83946|208449,Bcl2|Runx3|Rb1cc1|Dab2|Ddx3x|Fgfr1|Fyn|Pten|Ptprc|Trps1|Phip|Sgms1,-2.4
MyList,GO Biological Processes,19,GO:0001825,blastocyst formation,,-3.5,5.4,5.1,20638,59,454,7,1.5,0.58,20683|20687|22083|26554|50523|232791|234594,Sp1|Sp3|Ctr9|Cul3|Lats2|Cnot3|Cnot1,-2.4
MyList,GO Biological Processes,19,GO:0014070,response to organic cyclic compound,,-3.5,1.9,3.9,20638,785,454,33,7.3,1.2,11651|11991|12043|12193|13132|13367|13653|14159|16601|16969|17718|18033|19878|20185|20190|20602|21974|30955|75547|108655|110355|110948|192176|217124|224902|224903|231637|232286|234594|328365|328572|381022|606496,Akt1|Hnrnpd|Bcl2|Zfp36l2|Dab2|Diaph1|Egr1|Fes|Klf9|Zbtb7a|ND3|Nfkb1|Rock2|Ncor1|Ryr1|Ncor2|Top2b|Pik3cg|Akap13|Foxp1|Grk2|Hlcs|Flna|Ppp1r9b|Safb2|Safb|Ssh1|Tmf1|Cnot1|Zmiz1|Ep300|Kmt2d|Gsk3a,-2.4
MyList,GO Biological Processes,19,GO:0033143,regulation of intracellular steroid hormone receptor signaling pathway,,-3.5,4.7,4.9,20638,78,454,8,1.8,0.62,13132|16969|20185|20602|224902|234594|328572|381022,Dab2|Zbtb7a|Ncor1|Ncor2|Safb2|Cnot1|Ep300|Kmt2d,-2.4
MyList,GO Biological Processes,19,GO:0001558,regulation of cell growth,,-3.5,2.3,4.1,20638,439,454,22,4.8,1,11479|11651|12043|12767|12928|13132|13205|14268|16971|17356|19015|19229|19271|19645|22632|56177|71955|108655|216344|217124|328572|606496,Acvr1b|Akt1|Bcl2|Cxcr4|Crk|Dab2|Ddx3x|Fn1|Lrp1|Afdn|Ppard|Ptk2b|Ptprj|Rb1|Yy1|Olfm1|Ist1|Foxp1|Rab21|Ppp1r9b|Ep300|Gsk3a,-2.4
MyList,GO Biological Processes,19,GO:0061061,muscle structure development,,-3.5,2,3.9,20638,688,454,30,6.6,1.2,11651|11906|12043|13618|13653|14236|16653|17258|17261|18021|18569|19015|19317|19401|19645|20190|22026|22632|53599|54601|56758|75547|99982|103806|108655|112405|225115|244059|328572|606496,Akt1|Zfhx3|Bcl2|Ednrb|Egr1|Foxn2|Kras|Mef2a|Mef2d|Nfatc3|Pdcd4|Ppard|Qk|Rara|Rb1|Ryr1|Nr2c2|Yy1|Cd164|Foxo4|Mbnl1|Akap13|Kdm1a|Maml1|Foxp1|Egln1|Svil|Chd2|Ep300|Gsk3a,-2.4
MyList,GO Biological Processes,19,GO:1901888,regulation of cell junction assembly,,-3.5,2.9,4.3,20638,216,454,14,3.1,0.81,11426|16150|16971|19211|19271|19878|20874|22330|26364|26921|29875|71436|72349|76707,Macf1|Ikbkb|Lrp1|Pten|Ptprj|Rock2|Slk|Vcl|Adgre5|Map4k4|Iqgap1|Flrt3|Dusp3|Clasp1,-2.3
MyList,GO Biological Processes,19,GO:0048259,regulation of receptor-mediated endocytosis,,-3.5,3.8,4.6,20638,120,454,10,2.2,0.69,12402|12488|13132|16416|19058|24071|104015|215114|216344|217835,Cbl|Cd2ap|Dab2|Itgb3|Ppp3r1|Synj2bp|Synj1|Hip1|Rab21|Rin3,-2.3
MyList,GO Biological Processes,19,GO:0016577,histone demethylation,,-3.5,8.1,5.7,20638,28,454,5,1.1,0.49,18676|99982|225876|320595|338523,Phf2|Kdm1a|Kdm2a|Phf8|Kdm7a,-2.3
MyList,GO Biological Processes,19,GO:0070076,histone lysine demethylation,,-3.5,8.1,5.7,20638,28,454,5,1.1,0.49,18676|99982|225876|320595|338523,Phf2|Kdm1a|Kdm2a|Phf8|Kdm7a,-2.3
MyList,GO Biological Processes,19,GO:0071453,cellular response to oxygen levels,,-3.5,3.5,4.5,20638,143,454,11,2.4,0.72,11651|12013|12043|12795|13058|13653|19015|19211|19878|112405|231207,Akt1|Bach1|Bcl2|Plk3|Cybb|Egr1|Ppard|Pten|Rock2|Egln1|Cpeb2,-2.3
MyList,GO Biological Processes,19,GO:0060324,face development,,-3.5,5.3,5,20638,60,454,7,1.5,0.58,12914|16401|19401|19411|20130|244349|328572,Crebbp|Itga4|Rara|Rarg|Rras|Kat6a|Ep300,-2.3
MyList,GO Biological Processes,19,GO:0035264,multicellular organism growth,,-3.5,2.9,4.3,20638,217,454,14,3.1,0.81,12043|13046|13383|18129|19401|19411|20185|20496|22778|70661|74493|81004|225876|328572,Bcl2|Celf1|Dlg1|Notch2|Rara|Rarg|Ncor1|Slc12a2|Ikzf1|Sik3|Tnks2|Tbl1xr1|Kdm2a|Ep300,-2.3
MyList,GO Biological Processes,19,GO:0060766,negative regulation of androgen receptor signaling pathway,,-3.5,11,6.2,20638,16,454,4,0.88,0.44,13132|16969|20185|20602,Dab2|Zbtb7a|Ncor1|Ncor2,-2.3
MyList,GO Biological Processes,19,GO:0106070,regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway,,-3.5,11,6.2,20638,16,454,4,0.88,0.44,14678|105171|110355|606496,Gnai2|Arrdc3|Grk2|Gsk3a,-2.3
MyList,GO Biological Processes,19,GO:0032688,negative regulation of interferon-beta production,,-3.5,11,6.2,20638,16,454,4,0.88,0.44,12914|19043|22632|245860,Crebbp|Ppm1b|Yy1|Atg9a,-2.3
MyList,Reactome Gene Sets,6,R-MMU-5621575,CD209 (DC-SIGN) signaling,,-3.5,11,6.2,20638,16,454,4,0.88,0.44,14360|16653|18033|328572,Fyn|Kras|Nfkb1|Ep300,-2.3
MyList,GO Biological Processes,19,GO:0045947,negative regulation of translational initiation,,-3.5,11,6.2,20638,16,454,4,0.88,0.44,13688|19401|239528|242248,Eif4ebp2|Rara|Ago2|Bank1,-2.3
