_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-2.307372940402651,ko05223,M1,1,0,KEGG Pathway,24,Non-small cell lung cancer,,-2.307372940402651,3.785399853264857,3.5606126800545796,20638,58,564,6,1.0638297872340425,0.4319903731098305,11651|16653|18707|19645|20663|54354,Akt1|Kras|Pik3cd|Rb1|Sos2|Rassf5,-0.9345745467883346,0,19,0,0,-7.014479650974829,5.322501611863314,
1,-2.3026266506702746,WP1496,M1,1,0,WikiPathways,27,Oxidative Damage,,-2.3026266506702746,4.462463241653692,3.719811986659878,20638,41,564,5,0.8865248226950354,0.39470465663844506,11783|12043|18033|21938|26401,Apaf1|Bcl2|Nfkb1|Tnfrsf1b|Map3k1,-0.9308992674184839,0,19,0,0,-7.014479650974829,5.322501611863314,
1,-2.2955238484007436,mmu04917,M1,1,0,KEGG Pathway,24,Prolactin signaling pathway,,-2.2955238484007436,3.326563507414571,3.4283411541444924,20638,77,564,7,1.2411347517730495,0.4661846415796672,11651|16653|18033|18707|20663|54607|192157,Akt1|Kras|Nfkb1|Pik3cd|Sos2|Socs6|Socs7,-0.9253980446477542,0,19,0,0,-7.014479650974829,5.322501611863314,
1,-2.2348545528075308,mmu05223,M1,1,0,KEGG Pathway,24,Non-small cell lung cancer,,-2.2348545528075308,3.6592198581560282,3.4575953319013215,20638,60,564,6,1.0638297872340425,0.4319903731098305,11651|16653|18707|19645|20663|54354,Akt1|Kras|Pik3cd|Rb1|Sos2|Rassf5,-0.8857848683534375,0,19,0,0,-7.014479650974829,5.322501611863314,
1,-2.2132332352488397,R-MMU-1227986,M1,1,0,Reactome Gene Sets,6,Signaling by ERBB2,,-2.2132332352488397,4.2549068118093345,3.5812757585779935,20638,43,564,5,0.8865248226950354,0.39470465663844506,11651|13367|14360|16653|19248,Akt1|Diaph1|Fyn|Kras|Ptpn12,-0.8744539289239546,0,19,0,0,-7.014479650974829,5.322501611863314,
1,-2.2048653548398183,ko01521,M1,1,0,KEGG Pathway,24,EGFR tyrosine kinase inhibitor resistance,,-2.2048653548398183,3.2018173758865247,3.3073619941315693,20638,80,564,7,1.2411347517730495,0.4661846415796672,11651|12043|16194|16653|18707|19211|20663,Akt1|Bcl2|Il6ra|Kras|Pik3cd|Pten|Sos2,-0.868064614497021,0,19,0,0,-7.014479650974829,5.322501611863314,
1,-2.2048653548398183,mmu01521,M1,1,0,KEGG Pathway,24,EGFR tyrosine kinase inhibitor resistance,,-2.2048653548398183,3.2018173758865247,3.3073619941315693,20638,80,564,7,1.2411347517730495,0.4661846415796672,11651|12043|16194|16653|18707|19211|20663,Akt1|Bcl2|Il6ra|Kras|Pik3cd|Pten|Sos2,-0.868064614497021,0,19,0,0,-7.014479650974829,5.322501611863314,
1,-2.2015200652882263,ko05224,M1,1,0,KEGG Pathway,24,Breast cancer,,-2.2015200652882263,2.5411249014972417,3.1106531774975608,20638,144,564,10,1.7730496453900708,0.5556946638096372,11651|14182|16653|18129|18707|19211|19645|20663|20683|93687,Akt1|Fgfr1|Kras|Notch2|Pik3cd|Pten|Rb1|Sos2|Sp1|Csnk1a1,-0.8657276107147089,0,19,0,0,-7.014479650974829,5.322501611863314,
1,-2.1705034971911057,WP297,M1,1,0,WikiPathways,27,IL-7 Signaling Pathway,,-2.1705034971911057,4.158204384268213,3.515135658820248,20638,44,564,5,0.8865248226950354,0.39470465663844506,11651|12402|14360|19229|19645,Akt1|Cbl|Fyn|Ptk2b|Rb1,-0.8434625941374646,0,19,0,0,-7.014479650974829,5.322501611863314,
1,-2.165474824702854,ko04213,M1,1,0,KEGG Pathway,24,Longevity regulating pathway - multiple species,,-2.165474824702854,3.5411805078929306,3.358897558711897,20638,62,564,6,1.0638297872340425,0.4319903731098305,11513|11651|13688|15511|16653|18707,Adcy7|Akt1|Eif4ebp2|Hspa1b|Kras|Pik3cd,-0.8422772607309732,0,19,0,0,-7.014479650974829,5.322501611863314,
1,-2.165474824702854,mmu04213,M1,1,0,KEGG Pathway,24,Longevity regulating pathway - multiple species,,-2.165474824702854,3.5411805078929306,3.358897558711897,20638,62,564,6,1.0638297872340425,0.4319903731098305,11513|11651|13688|15511|16653|18707,Adcy7|Akt1|Eif4ebp2|Hspa1b|Kras|Pik3cd,-0.8422772607309732,0,19,0,0,-7.014479650974829,5.322501611863314,
1,-2.140281118201357,ko04072,M1,1,0,KEGG Pathway,24,Phospholipase D signaling pathway,,-2.140281118201357,2.489265209629951,3.0373511862965286,20638,147,564,10,1.7730496453900708,0.5556946638096372,11513|11651|14360|16653|18707|18720|19229|20130|20663|30955,Adcy7|Akt1|Fyn|Kras|Pik3cd|Pip5k1a|Ptk2b|Rras|Sos2|Pik3cg,-0.8256086923903254,0,19,0,0,-7.014479650974829,5.322501611863314,
1,-2.099023834263865,ko05212,M1,1,0,KEGG Pathway,24,Pancreatic cancer,,-2.099023834263865,3.4305186170212765,3.264190115960874,20638,64,564,6,1.0638297872340425,0.4319903731098305,11651|16150|16653|18033|18707|19645,Akt1|Ikbkb|Kras|Nfkb1|Pik3cd|Rb1,-0.7954640270597467,0,19,0,0,-7.014479650974829,5.322501611863314,
1,-2.099023834263865,ko05214,M1,1,0,KEGG Pathway,24,Glioma,,-2.099023834263865,3.4305186170212765,3.264190115960874,20638,64,564,6,1.0638297872340425,0.4319903731098305,11651|16653|18707|19211|19645|20663,Akt1|Kras|Pik3cd|Pten|Rb1|Sos2,-0.7954640270597467,0,19,0,0,-7.014479650974829,5.322501611863314,
1,-2.063779676747684,ko04012,M1,1,0,KEGG Pathway,24,ErbB signaling pathway,,-2.063779676747684,3.013475177304964,3.1179130933033314,20638,85,564,7,1.2411347517730495,0.4661846415796672,11651|12402|12928|16653|18707|20663|26400,Akt1|Cbl|Crk|Kras|Pik3cd|Sos2|Map2k7,-0.7716482513275684,0,19,0,0,-7.014479650974829,5.322501611863314,
1,-2.035311859176794,mmu05214,M1,1,0,KEGG Pathway,24,Glioma,,-2.035311859176794,3.326563507414571,3.1731784480640446,20638,66,564,6,1.0638297872340425,0.4319903731098305,11651|16653|18707|19211|19645|20663,Akt1|Kras|Pik3cd|Pten|Rb1|Sos2,-0.7527236049954835,0,19,0,0,-7.014479650974829,5.322501611863314,
1,-2.023417456970163,mmu04072,M1,1,0,KEGG Pathway,24,Phospholipase D signaling pathway,,-2.023417456970163,2.391646966115051,2.8960275071813664,20638,153,564,10,1.7730496453900708,0.5556946638096372,11513|11651|14360|16653|18707|18720|19229|20130|20663|30955,Adcy7|Akt1|Fyn|Kras|Pik3cd|Pip5k1a|Ptk2b|Rras|Sos2|Pik3cg,-0.7429166842511243,0,19,0,0,-7.014479650974829,5.322501611863314,
1,-2.0044286101311,mmu05212,M1,1,0,KEGG Pathway,24,Pancreatic cancer,,-2.0044286101311,3.2769133058113686,3.1289748216151683,20638,67,564,6,1.0638297872340425,0.4319903731098305,11651|16150|16653|18033|18707|19645,Akt1|Ikbkb|Kras|Nfkb1|Pik3cd|Rb1,-0.7338690630299073,0,19,0,0,-7.014479650974829,5.322501611863314,
1,-6.972883359563811,GO:1903827,M1,1,0,GO Biological Processes,19,regulation of cellular protein localization,,-6.972883359563811,2.5438426821405544,6.214138647873844,20638,561,564,39,6.914893617021277,1.0683001742738587,11651|12488|12795|13132|13383|14360|16409|16416|16498|16589|16971|18226|18759|19058|19645|19878|20742|24071|27403|29875|50523|54354|93679|99982|103573|104015|104215|192176|193385|215280|217124|218914|226849|228136|230908|231637|235626|328572|606496,Akt1|Cd2ap|Plk3|Dab2|Dlg1|Fyn|Itgam|Itgb3|Kcnab2|Uhmk1|Lrp1|Nup62|Prkci|Ppp3r1|Rb1|Rock2|Sptbn1|Synj2bp|Abca7|Iqgap1|Lats2|Rassf5|Trim8|Kdm1a|Xpo1|Synj1|Rhoq|Flna|Ripor2|Wipf1|Ppp1r9b|Wapl|Ppp2r5a|Zdhhc5|Tardbp|Ssh1|Setd2|Ep300|Gsk3a,-4.447474802743336,0,20,1,1,-6.972883359563811,4.131377259208419,
1,-4.661895989714285,GO:1903829,M1,1,0,GO Biological Processes,19,positive regulation of cellular protein localization,,-4.661895989714285,2.8147845062738677,5.059528577983435,20638,273,564,21,3.723404255319149,0.7972433514902243,11651|12488|13383|14360|16409|16971|18226|18759|19878|20742|24071|27403|29875|93679|192176|217124|228136|230908|231637|328572|606496,Akt1|Cd2ap|Dlg1|Fyn|Itgam|Lrp1|Nup62|Prkci|Rock2|Sptbn1|Synj2bp|Abca7|Iqgap1|Trim8|Flna|Ppp1r9b|Zdhhc5|Tardbp|Ssh1|Ep300|Gsk3a,-2.626125245035469,0,20,0,0,-6.972883359563811,4.131377259208419,
1,-4.624372526389664,GO:0072659,M1,1,0,GO Biological Processes,19,protein localization to plasma membrane,,-4.624372526389664,2.719690435115967,4.995111425563502,20638,296,564,22,3.900709219858156,0.8152528537490523,11651|13132|13383|16150|16971|17356|18720|18759|19878|20742|50918|66460|76108|84652|104215|106572|192176|217124|218503|225049|226849|228136,Akt1|Dab2|Dlg1|Ikbkb|Lrp1|Afdn|Pip5k1a|Prkci|Rock2|Sptbn1|Myadm|Sys1|Rap2a|Fam126a|Rhoq|Rab31|Flna|Ppp1r9b|Fcho2|Ttc7|Ppp2r5a|Zdhhc5,-2.5959421448765907,0,20,0,0,-6.972883359563811,4.131377259208419,
1,-4.061139267217287,GO:0072657,M1,1,0,GO Biological Processes,19,protein localization to membrane,,-4.061139267217287,2.0501571361485387,4.334224986936979,20638,589,564,33,5.851063829787234,0.9882926704931563,11426|11651|13132|13383|14360|16150|16401|16408|16409|16971|17356|18720|18759|19878|20742|24071|50918|53421|66460|67437|76055|76108|84652|104215|106572|192176|217124|218503|225049|226849|228136|231637|236792,Macf1|Akt1|Dab2|Dlg1|Fyn|Ikbkb|Itga4|Itgal|Itgam|Lrp1|Afdn|Pip5k1a|Prkci|Rock2|Sptbn1|Synj2bp|Myadm|Sec61a1|Sys1|Ssr3|Oga|Rap2a|Fam126a|Rhoq|Rab31|Flna|Ppp1r9b|Fcho2|Ttc7|Ppp2r5a|Zdhhc5|Ssh1|Mmgt1,-2.149947965239057,0,20,0,0,-6.972883359563811,4.131377259208419,
1,-3.280648059283145,GO:1990778,M1,1,0,GO Biological Processes,19,protein localization to cell periphery,,-3.280648059283145,2.1935377896303168,3.8670295753640507,20638,367,564,22,3.900709219858156,0.8152528537490523,11651|13132|13383|16150|16971|17356|18720|18759|19878|20742|50918|66460|76108|84652|104215|106572|192176|217124|218503|225049|226849|228136,Akt1|Dab2|Dlg1|Ikbkb|Lrp1|Afdn|Pip5k1a|Prkci|Rock2|Sptbn1|Myadm|Sys1|Rap2a|Fam126a|Rhoq|Rab31|Flna|Ppp1r9b|Fcho2|Ttc7|Ppp2r5a|Zdhhc5,-1.5915414041860456,0,20,0,0,-6.972883359563811,4.131377259208419,
1,-3.059792984112817,GO:1905477,M1,1,0,GO Biological Processes,19,positive regulation of protein localization to membrane,,-3.059792984112817,3.326563507414571,4.100943718481955,20638,110,564,10,1.7730496453900708,0.5556946638096372,11651|13383|14360|16409|16971|18759|20742|217124|228136|231637,Akt1|Dlg1|Fyn|Itgam|Lrp1|Prkci|Sptbn1|Ppp1r9b|Zdhhc5|Ssh1,-1.4520404502571813,0,20,0,0,-6.972883359563811,4.131377259208419,
1,-2.9694499893271593,GO:1903076,M1,1,0,GO Biological Processes,19,regulation of protein localization to plasma membrane,,-2.9694499893271593,3.2382476620849805,3.999002287404165,20638,113,564,10,1.7730496453900708,0.5556946638096372,11651|13132|13383|16971|18759|20742|104215|217124|226849|228136,Akt1|Dab2|Dlg1|Lrp1|Prkci|Sptbn1|Rhoq|Ppp1r9b|Ppp2r5a|Zdhhc5,-1.3914579549528547,0,20,0,0,-6.972883359563811,4.131377259208419,
1,-2.8329604436515003,GO:1903078,M1,1,0,GO Biological Processes,19,positive regulation of protein localization to plasma membrane,,-2.8329604436515003,4.131377259208419,4.139011533691597,20638,62,564,7,1.2411347517730495,0.4661846415796672,11651|13383|16971|18759|20742|217124|228136,Akt1|Dlg1|Lrp1|Prkci|Sptbn1|Ppp1r9b|Zdhhc5,-1.2944021624632327,0,20,0,0,-6.972883359563811,4.131377259208419,
1,-2.5627677138599014,GO:1904377,M1,1,0,GO Biological Processes,19,positive regulation of protein localization to cell periphery,,-2.5627677138599014,3.712252030013362,3.7826300936444297,20638,69,564,7,1.2411347517730495,0.4661846415796672,11651|13383|16971|18759|20742|217124|228136,Akt1|Dlg1|Lrp1|Prkci|Sptbn1|Ppp1r9b|Zdhhc5,-1.1082068215359275,0,20,0,0,-6.972883359563811,4.131377259208419,
1,-2.5297196568811673,GO:1905475,M1,1,0,GO Biological Processes,19,regulation of protein localization to membrane,,-2.5297196568811673,2.4270335793892026,3.3647004825942117,20638,196,564,13,2.3049645390070923,0.6318715760401779,11651|13132|13383|14360|16409|16971|18759|20742|104215|217124|226849|228136|231637,Akt1|Dab2|Dlg1|Fyn|Itgam|Lrp1|Prkci|Sptbn1|Rhoq|Ppp1r9b|Ppp2r5a|Zdhhc5|Ssh1,-1.0865841737986055,0,20,0,0,-6.972883359563811,4.131377259208419,
1,-2.3080338502480076,GO:1904375,M1,1,0,GO Biological Processes,19,regulation of protein localization to cell periphery,,-2.3080338502480076,2.6325322720546964,3.237044813389555,20638,139,564,10,1.7730496453900708,0.5556946638096372,11651|13132|13383|16971|18759|20742|104215|217124|226849|228136,Akt1|Dab2|Dlg1|Lrp1|Prkci|Sptbn1|Rhoq|Ppp1r9b|Ppp2r5a|Zdhhc5,-0.9345745467883346,0,20,0,0,-6.972883359563811,4.131377259208419,
1,-2.0682746160593317,GO:1903793,M1,1,0,GO Biological Processes,19,positive regulation of anion transport,,-2.0682746160593317,1.6986707271904193,2.6967389806927926,20638,517,564,24,4.25531914893617,0.8499313424861288,11651|12488|12608|12795|13132|14360|16409|16971|17258|18759|19015|20496|27403|76055|104215|110355|192176|209630|215280|230908|232286|232430|328572|606496,Akt1|Cd2ap|Cebpb|Plk3|Dab2|Fyn|Itgam|Lrp1|Mef2a|Prkci|Ppard|Slc12a2|Abca7|Oga|Rhoq|Grk2|Flna|Frmd4a|Wipf1|Tardbp|Tmf1|Crebl2|Ep300|Gsk3a,-0.7718593086106146,0,20,0,0,-6.972883359563811,4.131377259208419,
1,-6.302465497186912,GO:0009755,M1,1,0,GO Biological Processes,19,hormone-mediated signaling pathway,,-6.302465497186912,4.065799842395587,6.56635893199184,20638,162,564,18,3.1914893617021276,0.7401400718308037,13132|16601|16969|19015|19401|19411|20185|20602|50523|75547|77889|224902|224903|232286|234594|328365|328572|381022,Dab2|Klf9|Zbtb7a|Ppard|Rara|Rarg|Ncor1|Ncor2|Lats2|Akap13|Lbh|Safb2|Safb|Tmf1|Cnot1|Zmiz1|Ep300|Kmt2d,-3.8600311754312013,0,21,1,1,-6.302465497186912,9.14804964539007,
1,-5.505809489416602,GO:0043401,M1,1,0,GO Biological Processes,19,steroid hormone mediated signaling pathway,,-5.505809489416602,4.454702436016034,6.227088213154779,20638,115,564,14,2.482269503546099,0.6551288223521777,13132|16601|16969|20185|20602|75547|77889|224902|224903|232286|234594|328365|328572|381022,Dab2|Klf9|Zbtb7a|Ncor1|Ncor2|Akap13|Lbh|Safb2|Safb|Tmf1|Cnot1|Zmiz1|Ep300|Kmt2d,-3.265918762081861,0,21,0,0,-6.302465497186912,9.14804964539007,
1,-5.204947136648086,GO:0030522,M1,1,0,GO Biological Processes,19,intracellular receptor signaling pathway,,-5.204947136648086,3.279489495517195,5.591904374349415,20638,212,564,19,3.368794326241135,0.7597249612111164,13132|16601|16969|19401|19411|20185|20602|74136|77889|80912|80913|224902|224903|232286|234594|328365|328572|381022|432940,Dab2|Klf9|Zbtb7a|Rara|Rarg|Ncor1|Ncor2|Sec14l1|Lbh|Pum1|Pum2|Safb2|Safb|Tmf1|Cnot1|Zmiz1|Ep300|Kmt2d|Otulin,-3.030873693802989,0,21,0,0,-6.302465497186912,9.14804964539007,
1,-5.100695630429157,GO:0030518,M1,1,0,GO Biological Processes,19,intracellular steroid hormone receptor signaling pathway,,-5.100695630429157,4.404616495928553,5.946089970878918,20638,108,564,13,2.3049645390070923,0.6318715760401779,13132|16601|16969|20185|20602|77889|224902|224903|232286|234594|328365|328572|381022,Dab2|Klf9|Zbtb7a|Ncor1|Ncor2|Lbh|Safb2|Safb|Tmf1|Cnot1|Zmiz1|Ep300|Kmt2d,-2.9592913043374276,0,21,0,0,-6.302465497186912,9.14804964539007,
1,-5.064220690139046,GO:0030521,M1,1,0,GO Biological Processes,19,androgen receptor signaling pathway,,-5.064220690139046,7.506092016730315,6.8167177186746795,20638,39,564,8,1.4184397163120568,0.4979247721570493,13132|16969|20185|20602|224902|232286|328365|328572,Dab2|Zbtb7a|Ncor1|Ncor2|Safb2|Tmf1|Zmiz1|Ep300,-2.9352256220291366,0,21,0,0,-6.302465497186912,9.14804964539007,
1,-4.971147588618165,GO:0071383,M1,1,0,GO Biological Processes,19,cellular response to steroid hormone stimulus,,-4.971147588618165,3.59187225340469,5.5685396154218285,20638,163,564,16,2.8368794326241136,0.6990876251999748,12193|13132|16601|16969|17718|20185|20602|75547|77889|224902|224903|232286|234594|328365|328572|381022,Zfp36l2|Dab2|Klf9|Zbtb7a|ND3|Ncor1|Ncor2|Akap13|Lbh|Safb2|Safb|Tmf1|Cnot1|Zmiz1|Ep300|Kmt2d,-2.8601258915201564,0,21,0,0,-6.302465497186912,9.14804964539007,
1,-4.336103352291519,GO:0060765,M1,1,0,GO Biological Processes,19,regulation of androgen receptor signaling pathway,,-4.336103352291519,8.782127659574467,6.5259482814525285,20638,25,564,6,1.0638297872340425,0.4319903731098305,13132|16969|20185|20602|224902|328572,Dab2|Zbtb7a|Ncor1|Ncor2|Safb2|Ep300,-2.3711345294539443,0,21,0,0,-6.302465497186912,9.14804964539007,
1,-3.9471277858641587,GO:0071396,M1,1,0,GO Biological Processes,19,cellular response to lipid,,-3.9471277858641587,1.9970060221076238,4.23555067229994,20638,623,564,34,6.028368794326241,1.002210012808411,11651|12193|12608|13132|14159|16601|16969|17533|17718|18033|18569|19015|19229|19401|19411|19878|20185|20602|21938|22083|26400|70097|75547|77889|108655|211770|216161|224902|224903|232286|234594|328365|328572|381022,Akt1|Zfp36l2|Cebpb|Dab2|Fes|Klf9|Zbtb7a|Mrc1|ND3|Nfkb1|Pdcd4|Ppard|Ptk2b|Rara|Rarg|Rock2|Ncor1|Ncor2|Tnfrsf1b|Ctr9|Map2k7|Sash1|Akap13|Lbh|Foxp1|Trib1|Sbno2|Safb2|Safb|Tmf1|Cnot1|Zmiz1|Ep300|Kmt2d,-2.072384553805148,0,21,0,0,-6.302465497186912,9.14804964539007,
1,-3.8635018769465117,GO:0048545,M1,1,0,GO Biological Processes,19,response to steroid hormone,,-3.8635018769465117,2.8021052967861477,4.524985543276386,20638,222,564,17,3.0141843971631204,0.7199452453276406,12043|12193|13132|16601|16969|17718|20185|20602|75547|77889|224902|224903|232286|234594|328365|328572|381022,Bcl2|Zfp36l2|Dab2|Klf9|Zbtb7a|ND3|Ncor1|Ncor2|Akap13|Lbh|Safb2|Safb|Tmf1|Cnot1|Zmiz1|Ep300|Kmt2d,-2.0071001010846126,0,21,0,0,-6.302465497186912,9.14804964539007,
1,-3.639556957268992,GO:0071407,M1,1,0,GO Biological Processes,19,cellular response to organic cyclic compound,,-3.639556957268992,2.0216684299204575,4.044005684270779,20638,543,564,30,5.319148936170213,0.9449582040851531,11651|12193|13132|13367|13653|14159|16601|16969|17718|18033|19878|20185|20190|20602|21974|30955|75547|77889|108655|192176|217124|224902|224903|231637|232286|234594|328365|328572|381022|606496,Akt1|Zfp36l2|Dab2|Diaph1|Egr1|Fes|Klf9|Zbtb7a|ND3|Nfkb1|Rock2|Ncor1|Ryr1|Ncor2|Top2b|Pik3cg|Akap13|Lbh|Foxp1|Flna|Ppp1r9b|Safb2|Safb|Ssh1|Tmf1|Cnot1|Zmiz1|Ep300|Kmt2d|Gsk3a,-1.843994971257606,0,21,0,0,-6.302465497186912,9.14804964539007,
1,-3.5653586973584477,GO:0033143,M1,1,0,GO Biological Processes,19,regulation of intracellular steroid hormone receptor signaling pathway,,-3.5653586973584477,4.222176759410802,4.778933433895852,20638,78,564,9,1.5957446808510638,0.5276538244988188,13132|16969|20185|20602|77889|224902|234594|328572|381022,Dab2|Zbtb7a|Ncor1|Ncor2|Lbh|Safb2|Cnot1|Ep300|Kmt2d,-1.7932778071965845,0,21,0,0,-6.302465497186912,9.14804964539007,
1,-3.2115898893955412,GO:0033144,M1,1,0,GO Biological Processes,19,negative regulation of intracellular steroid hormone receptor signaling pathway,,-3.2115898893955412,5.629569012547735,4.85060233339911,20638,39,564,6,1.0638297872340425,0.4319903731098305,13132|16969|20185|20602|77889|234594,Dab2|Zbtb7a|Ncor1|Ncor2|Lbh|Cnot1,-1.5473068180234741,0,21,0,0,-6.302465497186912,9.14804964539007,
1,-3.1118116032981376,GO:0060766,M1,1,0,GO Biological Processes,19,negative regulation of androgen receptor signaling pathway,,-3.1118116032981376,9.14804964539007,5.465050012694156,20638,16,564,4,0.7092198581560284,0.35335020954043517,13132|16969|20185|20602,Dab2|Zbtb7a|Ncor1|Ncor2,-1.4856666256165538,0,21,0,0,-6.302465497186912,9.14804964539007,
1,-2.239913401285159,GO:0014070,M1,1,0,GO Biological Processes,19,response to organic cyclic compound,,-2.239913401285159,1.5848850341057956,2.800516528108628,20638,785,564,34,6.028368794326241,1.002210012808411,11651|11991|12043|12193|13132|13367|13653|14159|16601|16969|17718|18033|19878|20185|20190|20602|21974|30955|75547|77889|108655|110355|110948|192176|217124|224902|224903|231637|232286|234594|328365|328572|381022|606496,Akt1|Hnrnpd|Bcl2|Zfp36l2|Dab2|Diaph1|Egr1|Fes|Klf9|Zbtb7a|ND3|Nfkb1|Rock2|Ncor1|Ryr1|Ncor2|Top2b|Pik3cg|Akap13|Lbh|Foxp1|Grk2|Hlcs|Flna|Ppp1r9b|Safb2|Safb|Ssh1|Tmf1|Cnot1|Zmiz1|Ep300|Kmt2d|Gsk3a,-0.8857848683534375,0,21,0,0,-6.302465497186912,9.14804964539007,
1,-6.2632449259432,GO:0010563,M1,1,0,GO Biological Processes,19,negative regulation of phosphorus metabolic process,,-6.2632449259432,2.531080929554565,5.8448829567628025,20638,506,564,35,6.205673758865248,1.0158818524287512,11651|12398|12402|14678|16150|16923|18226|18519|18718|19211|19264|19271|19645|19878|20185|26936|29875|50523|50918|52468|52615|59090|66917|70686|72349|106504|108837|110355|211770|217124|226849|230908|232341|246103|320795,Akt1|Cbfa2t3|Cbl|Gnai2|Ikbkb|Sh2b3|Nup62|Kat2b|Pip4k2a|Pten|Ptprc|Ptprj|Rb1|Rock2|Ncor1|Mprip|Iqgap1|Lats2|Myadm|Ctdsp2|Suz12|Midn|Chordc1|Dusp16|Dusp3|Stk38|Ibtk|Grk2|Trib1|Ppp1r9b|Ppp2r5a|Tardbp|Wnk1|Atxn7|Pkn1,-3.833219862169309,0,22,1,1,-6.2632449259432,3.3824721377912867,
1,-6.2632449259432,GO:0045936,M1,1,0,GO Biological Processes,19,negative regulation of phosphate metabolic process,,-6.2632449259432,2.531080929554565,5.8448829567628025,20638,506,564,35,6.205673758865248,1.0158818524287512,11651|12398|12402|14678|16150|16923|18226|18519|18718|19211|19264|19271|19645|19878|20185|26936|29875|50523|50918|52468|52615|59090|66917|70686|72349|106504|108837|110355|211770|217124|226849|230908|232341|246103|320795,Akt1|Cbfa2t3|Cbl|Gnai2|Ikbkb|Sh2b3|Nup62|Kat2b|Pip4k2a|Pten|Ptprc|Ptprj|Rb1|Rock2|Ncor1|Mprip|Iqgap1|Lats2|Myadm|Ctdsp2|Suz12|Midn|Chordc1|Dusp16|Dusp3|Stk38|Ibtk|Grk2|Trib1|Ppp1r9b|Ppp2r5a|Tardbp|Wnk1|Atxn7|Pkn1,-3.833219862169309,0,22,0,0,-6.2632449259432,3.3824721377912867,
1,-5.498367122182827,GO:0042326,M1,1,0,GO Biological Processes,19,negative regulation of phosphorylation,,-5.498367122182827,2.5945568676411934,5.459593818017173,20638,409,564,29,5.141843971631205,0.9299449363460582,11651|12398|12402|16923|18226|18519|18718|19211|19264|19271|19645|20185|50523|50918|52468|52615|59090|66917|70686|72349|106504|108837|110355|211770|226849|230908|232341|246103|320795,Akt1|Cbfa2t3|Cbl|Sh2b3|Nup62|Kat2b|Pip4k2a|Pten|Ptprc|Ptprj|Rb1|Ncor1|Lats2|Myadm|Ctdsp2|Suz12|Midn|Chordc1|Dusp16|Dusp3|Stk38|Ibtk|Grk2|Trib1|Ppp2r5a|Tardbp|Wnk1|Atxn7|Pkn1,-3.262406688476519,0,22,0,0,-6.2632449259432,3.3824721377912867,
1,-5.355632264655899,GO:0051348,M1,1,0,GO Biological Processes,19,negative regulation of transferase activity,,-5.355632264655899,3.0264224390764145,5.575705726577658,20638,266,564,22,3.900709219858156,0.8152528537490523,11651|12402|13682|16923|18226|18519|18718|19211|19264|19271|19645|50523|59090|66917|70686|72349|106504|211770|226849|232341|320795|606496,Akt1|Cbl|Eif4a2|Sh2b3|Nup62|Kat2b|Pip4k2a|Pten|Ptprc|Ptprj|Rb1|Lats2|Midn|Chordc1|Dusp16|Dusp3|Stk38|Trib1|Ppp2r5a|Wnk1|Pkn1|Gsk3a,-3.153530098210558,0,22,0,0,-6.2632449259432,3.3824721377912867,
1,-5.163442585134433,GO:0033673,M1,1,0,GO Biological Processes,19,negative regulation of kinase activity,,-5.163442585134433,3.1409612516360754,5.508893067052578,20638,233,564,20,3.5460992907801416,0.7787459332429618,11651|12402|16923|18226|18519|18718|19211|19264|19271|19645|50523|59090|66917|70686|72349|106504|211770|226849|232341|320795,Akt1|Cbl|Sh2b3|Nup62|Kat2b|Pip4k2a|Pten|Ptprc|Ptprj|Rb1|Lats2|Midn|Chordc1|Dusp16|Dusp3|Stk38|Trib1|Ppp2r5a|Wnk1|Pkn1,-2.9987434010285674,0,22,0,0,-6.2632449259432,3.3824721377912867,
1,-4.9339127459106535,GO:1902532,M1,1,0,GO Biological Processes,19,negative regulation of intracellular signal transduction,,-4.9339127459106535,2.3050203830904117,4.9919834612491565,20638,508,564,32,5.673758865248227,0.9741193029733308,11651|12043|12488|13132|13205|13383|13548|16923|17169|17395|18226|19043|19053|19211|19264|19271|20185|24071|26554|27403|29806|50918|69181|70686|72349|74136|99982|106504|112405|193385|242248|606496,Akt1|Bcl2|Cd2ap|Dab2|Ddx3x|Dlg1|Dyrk1a|Sh2b3|Mark3|Mmp9|Nup62|Ppm1b|Ppp2cb|Pten|Ptprc|Ptprj|Ncor1|Synj2bp|Cul3|Abca7|Limd1|Myadm|Dyrk2|Dusp16|Dusp3|Sec14l1|Kdm1a|Stk38|Egln1|Ripor2|Bank1|Gsk3a,-2.8294038735591025,0,22,0,0,-6.2632449259432,3.3824721377912867,
