Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:0031349,positive regulation of defense response,,-3.1,2.4,3.8,18969,254,527,17,3.2,0.77,11501|11846|14289|15519|15950|15951|16193|16452|16835|17250|18413|19225|19419|21817|71514|192231|100033459,Adam8|Arg1|Fpr2|Hsp90aa1|Ifi203|Ifi204|Il6|Jak2|Ldlr|Abcc1|Osm|Ptgs2|Rasgrp1|Tgm2|Sfpq|Hexim1|Ifi208,-1.6
MyList,GO Biological Processes,19,GO:1901216,positive regulation of neuron death,,-3.1,3.1,4.1,18969,126,527,11,2.1,0.62,11911|11951|12125|12387|13198|17210|50754|56637|109700|209456|233489,Atf4|Atp5g1|Bcl2l11|Ctnnb1|Ddit3|Mcl1|Fbxw7|Gsk3b|Itga1|Trp53bp2|Picalm,-1.6
MyList,GO Biological Processes,19,GO:0002042,cell migration involved in sprouting angiogenesis,,-3.1,4.6,4.5,18969,55,527,7,1.3,0.5,16600|18128|19225|20807|21825|22339|50754,Klf4|Notch1|Ptgs2|Srf|Thbs1|Vegfa|Fbxw7,-1.6
MyList,GO Biological Processes,19,GO:0045668,negative regulation of osteoblast differentiation,,-3.1,4.6,4.5,18969,55,527,7,1.3,0.5,11622|15902|17127|18128|20354|20481|22057,Ahr|Id2|Smad3|Notch1|Sema4d|Ski|Tob1,-1.6
MyList,GO Biological Processes,19,GO:0009411,response to UV,,-3.1,3,4,18969,146,527,12,2.3,0.65,12575|12925|16210|18538|21857|50754|57741|66915|80750|93759|213990|319162,Cdkn1a|Crip1|Impact|Pcna|Timp1|Fbxw7|Noc2l|Cops9|N4bp1|Sirt1|Agap3|H2aw,-1.6
MyList,GO Biological Processes,19,GO:0051894,positive regulation of focal adhesion assembly,,-3.1,6.7,5,18969,27,527,5,0.95,0.42,17127|19877|20194|20971|22339,Smad3|Rock1|S100a10|Sdc4|Vegfa,-1.6
MyList,GO Biological Processes,19,GO:0010586,miRNA metabolic process,,-3.1,6.7,5,18969,27,527,5,0.95,0.42,16549|67040|214290|214627|230738,Khsrp|Ddx17|Tut7|Tent4b|Zc3h12a,-1.6
MyList,GO Biological Processes,19,GO:0030970,"retrograde protein transport, ER to cytosol",,-3.1,6.7,5,18969,27,527,5,0.95,0.42,22027|66212|74126|109815|192193,Hsp90b1|Sec61b|Syvn1|Selenos|Edem1,-1.6
MyList,GO Biological Processes,19,GO:1903513,endoplasmic reticulum to cytosol transport,,-3.1,6.7,5,18969,27,527,5,0.95,0.42,22027|66212|74126|109815|192193,Hsp90b1|Sec61b|Syvn1|Selenos|Edem1,-1.6
MyList,KEGG Pathway,24,mmu03060,Protein export,,-3.1,6.7,5,18969,27,527,5,0.95,0.42,14828|20335|66212|76687|140740,Hspa5|Sec61g|Sec61b|Spcs3|Sec63,-1.6
MyList,KEGG Pathway,24,ko03060,Protein export,,-3.1,6.7,5,18969,27,527,5,0.95,0.42,14828|20335|66212|76687|140740,Hspa5|Sec61g|Sec61b|Spcs3|Sec63,-1.6
MyList,KEGG Pathway,24,ko04668,TNF signaling pathway,,-3.1,3.4,4.1,18969,107,527,10,1.9,0.59,11652|11911|12633|16193|16878|19225|20293|20296|21929|74006,Akt2|Atf4|Cflar|Il6|Lif|Ptgs2|Ccl12|Ccl2|Tnfaip3|Dnm1l,-1.6
MyList,GO Biological Processes,19,GO:0002237,response to molecule of bacterial origin,,-3.1,2.3,3.8,18969,301,527,19,3.6,0.81,12519|16179|16193|16452|17164|19204|19225|19261|19704|20293|20296|21929|77134|108155|109815|110651|214855|216799|230738,Cd80|Irak1|Il6|Jak2|Mapkapk2|Ptafr|Ptgs2|Sirpa|Upf1|Ccl12|Ccl2|Tnfaip3|Hnrnpa0|Ogt|Selenos|Rps6ka3|Arid5a|Nlrp3|Zc3h12a,-1.6
MyList,KEGG Pathway,24,mmu03013,RNA transport,,-3.1,2.8,4,18969,167,527,13,2.5,0.68,13664|13669|13681|13690|19704|20918|21681|23879|27979|60365|66441|67204|78655,Eif1a|Eif3a|Eif4a1|Eif4g2|Upf1|Eif1|Alyref|Fxr2|Eif3b|Rbm8a|Magohb|Eif2s2|Eif3j1,-1.6
MyList,GO Biological Processes,19,GO:0045444,fat cell differentiation,,-3.1,2.4,3.8,18969,255,527,17,3.2,0.77,13198|13654|15902|16600|16974|17127|18227|18712|19225|22339|56637|81703|93759|223435|230738|231070|268752,Ddit3|Egr2|Id2|Klf4|Lrp6|Smad3|Nr4a2|Pim1|Ptgs2|Vegfa|Gsk3b|Jdp2|Sirt1|Trio|Zc3h12a|Insig1|Wdfy2,-1.6
MyList,GO Biological Processes,19,GO:0019081,viral translation,,-3.1,9,5.4,18969,16,527,4,0.76,0.38,13669|18521|27979|68184,Eif3a|Pcbp2|Eif3b|Denr,-1.6
MyList,GO Biological Processes,19,GO:0032986,protein-DNA complex disassembly,,-3.1,9,5.4,18969,16,527,4,0.76,0.38,12611|65019|93760|319162,Cebpg|Rpl23|Arid1a|H2aw,-1.6
MyList,KEGG Pathway,24,mmu05200,Pathways in cancer,,-3.1,2,3.7,18969,424,527,24,4.6,0.91,11652|12387|12575|13063|13542|14104|14688|14784|15251|15516|15519|16001|16193|17127|19225|19419|19877|22027|22339|22411|27049|56637|76551|210106,Akt2|Ctnnb1|Cdkn1a|Cycs|Dvl1|Fasn|Gnb1|Grb2|Hif1a|Hsp90ab1|Hsp90aa1|Igf1r|Il6|Smad3|Ptgs2|Rasgrp1|Rock1|Hsp90b1|Vegfa|Wnt11|Etv3|Gsk3b|Ccdc6|Tent4a,-1.6
MyList,GO Biological Processes,19,GO:0034614,cellular response to reactive oxygen species,,-3.1,2.9,4,18969,147,527,12,2.3,0.65,12333|12633|15505|16193|16210|19261|20655|21825|21929|93759|213990|216850,Capn1|Cflar|Hsph1|Il6|Impact|Sirpa|Sod1|Thbs1|Tnfaip3|Sirt1|Agap3|Kdm6b,-1.6
MyList,GO Biological Processes,19,GO:0031098,stress-activated protein kinase signaling cascade,,-3.1,2.4,3.8,18969,256,527,17,3.2,0.77,15357|15502|15505|16001|16179|17164|18472|18626|19261|19419|20963|22339|70834|107746|215653|224105|230738,Hmgcr|Dnaja1|Hsph1|Igf1r|Irak1|Mapkapk2|Pafah1b1|Per1|Sirpa|Rasgrp1|Syk|Vegfa|Spag9|Rapgef1|Rassf2|Pak2|Zc3h12a,-1.5
MyList,KEGG Pathway,24,mmu05164,Influenza A,,-3.1,2.8,3.9,18969,168,527,13,2.5,0.68,11652|13063|14104|16193|16452|18550|20293|20296|56637|110196|216799|217069|100037258,Akt2|Cycs|Fasn|Il6|Jak2|Furin|Ccl12|Ccl2|Gsk3b|Fdps|Nlrp3|Trim25|Dnajc3,-1.5
MyList,GO Biological Processes,19,GO:0009948,anterior/posterior axis specification,,-3.1,4.5,4.4,18969,56,527,7,1.3,0.5,12387|13198|16974|20481|20807|22289|23872,Ctnnb1|Ddit3|Lrp6|Ski|Srf|Kdm6a|Ets2,-1.5
MyList,Reactome Gene Sets,6,R-MMU-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",,-3.1,5.3,4.6,18969,41,527,6,1.1,0.46,14784|16452|20963|21682|78294|107746,Grb2|Jak2|Syk|Tec|Rps27a|Rapgef1,-1.5
MyList,GO Biological Processes,19,GO:0045601,regulation of endothelial cell differentiation,,-3.1,5.3,4.6,18969,41,527,6,1.1,0.46,12226|12387|18128|19877|22339|68268,Btg1|Ctnnb1|Notch1|Rock1|Vegfa|Zdhhc21,-1.5
MyList,GO Biological Processes,19,GO:0051223,regulation of protein transport,,-3.1,1.9,3.6,18969,554,527,29,5.5,0.99,11652|13121|15251|15357|15502|15516|15519|16193|16452|19052|19225|20296|21844|50754|56637|66169|70297|74006|75767|76936|93759|106522|108155|192193|223775|230738|231070|233489|384783,Akt2|Cyp51|Hif1a|Hmgcr|Dnaja1|Hsp90ab1|Hsp90aa1|Il6|Jak2|Ppp2ca|Ptgs2|Ccl2|Tiam1|Fbxw7|Gsk3b|Tomm7|Gcc2|Dnm1l|Rab11fip1|Hnrnpm|Sirt1|Pkdcc|Ogt|Edem1|Pim3|Zc3h12a|Insig1|Picalm|Irs2,-1.5
MyList,GO Biological Processes,19,GO:0003158,endothelium development,,-3,3.1,4,18969,128,527,11,2.1,0.62,12226|12387|14104|18128|19664|19877|22339|66923|68268|107746|216850,Btg1|Ctnnb1|Fasn|Notch1|Rbpj|Rock1|Vegfa|Pbrm1|Zdhhc21|Rapgef1|Kdm6b,-1.5
MyList,GO Biological Processes,19,GO:0032368,regulation of lipid transport,,-3,2.8,3.9,18969,169,527,13,2.5,0.68,11652|11957|12934|13167|13350|16179|18550|20788|20963|21825|52014|93759|384783,Akt2|Atp5j|Dpysl2|Dbi|Dgat1|Irak1|Furin|Srebf2|Syk|Thbs1|Nus1|Sirt1|Irs2,-1.5
MyList,GO Biological Processes,19,GO:0000956,nuclear-transcribed mRNA catabolic process,,-3,3.3,4.1,18969,109,527,10,1.9,0.59,19704|22057|60365|66441|70640|210106|214627|225363|230738|234699,Upf1|Tob1|Rbm8a|Magohb|Dcp2|Tent4a|Tent4b|Etf1|Zc3h12a|Edc4,-1.5
MyList,GO Biological Processes,19,GO:0051346,negative regulation of hydrolase activity,,-3,2.1,3.6,18969,402,527,23,4.4,0.89,11622|11652|12505|12633|12995|16193|16600|18793|19225|19877|20354|20439|21825|21857|22339|24015|74213|74754|93759|108911|110651|224105|233489,Ahr|Akt2|Cd44|Cflar|Csnk2a1|Il6|Klf4|Plaur|Ptgs2|Rock1|Sema4d|Siah2|Thbs1|Timp1|Vegfa|Abce1|Rbm26|Dhcr24|Sirt1|Rcc2|Rps6ka3|Pak2|Picalm,-1.5
MyList,GO Biological Processes,19,GO:2000573,positive regulation of DNA biosynthetic process,,-3,3.9,4.3,18969,73,527,8,1.5,0.53,12387|15516|15519|16600|17165|18538|22339|56637,Ctnnb1|Hsp90ab1|Hsp90aa1|Klf4|Mapkapk5|Pcna|Vegfa|Gsk3b,-1.5
MyList,GO Biological Processes,19,GO:0034391,regulation of smooth muscle cell apoptotic process,,-3,6.4,4.9,18969,28,527,5,0.95,0.42,11911|16974|19664|56637|93759,Atf4|Lrp6|Rbpj|Gsk3b|Sirt1,-1.5
MyList,Reactome Gene Sets,6,R-MMU-5675482,Regulation of necroptotic cell death,,-3,6.4,4.9,18969,28,527,5,0.95,0.42,12633|15519|18571|78294|108155,Cflar|Hsp90aa1|Pdcd6ip|Rps27a|Ogt,-1.5
MyList,GO Biological Processes,19,GO:0034390,smooth muscle cell apoptotic process,,-3,6.4,4.9,18969,28,527,5,0.95,0.42,11911|16974|19664|56637|93759,Atf4|Lrp6|Rbpj|Gsk3b|Sirt1,-1.5
MyList,WikiPathways,27,WP412,Oxidative Stress,,-3,6.4,4.9,18969,28,527,5,0.95,0.42,14629|17748|18032|20655|50493,Gclc|Mt1|Nfix|Sod1|Txnrd1,-1.5
MyList,Reactome Gene Sets,6,R-MMU-5213460,RIPK1-mediated regulated necrosis,,-3,6.4,4.9,18969,28,527,5,0.95,0.42,12633|15519|18571|78294|108155,Cflar|Hsp90aa1|Pdcd6ip|Rps27a|Ogt,-1.5
MyList,Reactome Gene Sets,6,R-MMU-5218920,VEGFR2 mediated vascular permeability,,-3,6.4,4.9,18969,28,527,5,0.95,0.42,11652|12387|15519|22325|224105,Akt2|Ctnnb1|Hsp90aa1|Vav2|Pak2,-1.5
MyList,GO Biological Processes,19,GO:0070201,regulation of establishment of protein localization,,-3,1.9,3.5,18969,583,527,30,5.7,1,11652|13121|15251|15357|15502|15505|15516|15519|16193|16452|19052|19225|20296|21844|50754|56637|66169|70297|74006|75767|76936|93759|106522|108155|192193|223775|230738|231070|233489|384783,Akt2|Cyp51|Hif1a|Hmgcr|Dnaja1|Hsph1|Hsp90ab1|Hsp90aa1|Il6|Jak2|Ppp2ca|Ptgs2|Ccl2|Tiam1|Fbxw7|Gsk3b|Tomm7|Gcc2|Dnm1l|Rab11fip1|Hnrnpm|Sirt1|Pkdcc|Ogt|Edem1|Pim3|Zc3h12a|Insig1|Picalm|Irs2,-1.5
MyList,GO Biological Processes,19,GO:0045727,positive regulation of translation,,-3,3.1,4,18969,129,527,11,2.1,0.62,13690|16193|16210|19204|21825|23879|67941|73158|207214|217980|100037258,Eif4g2|Il6|Impact|Ptafr|Thbs1|Fxr2|Rps27l|Larp1|Larp4|Larp4b|Dnajc3,-1.5
MyList,GO Biological Processes,19,GO:0002761,regulation of myeloid leukocyte differentiation,,-3,3.1,4,18969,129,527,11,2.1,0.62,11501|12387|15902|16658|16878|18102|26379|50754|56637|57259|215653,Adam8|Ctnnb1|Id2|Mafb|Lif|Nme1|Esrra|Fbxw7|Gsk3b|Tob2|Rassf2,-1.5
MyList,GO Biological Processes,19,GO:1902105,regulation of leukocyte differentiation,,-3,2.2,3.7,18969,306,527,19,3.6,0.81,11501|12387|12505|15519|15902|16190|16193|16658|16878|18102|19419|20963|26379|50754|56637|57259|215653|216799|230738,Adam8|Ctnnb1|Cd44|Hsp90aa1|Id2|Il4ra|Il6|Mafb|Lif|Nme1|Rasgrp1|Syk|Esrra|Fbxw7|Gsk3b|Tob2|Rassf2|Nlrp3|Zc3h12a,-1.5
MyList,GO Biological Processes,19,GO:0030316,osteoclast differentiation,,-3,3.3,4,18969,110,527,10,1.9,0.59,11501|12387|16658|18472|22042|26379|50754|56637|57259|215653,Adam8|Ctnnb1|Mafb|Pafah1b1|Tfrc|Esrra|Fbxw7|Gsk3b|Tob2|Rassf2,-1.5
MyList,GO Biological Processes,19,GO:0045596,negative regulation of cell differentiation,,-3,1.8,3.5,18969,693,527,34,6.5,1.1,11622|12317|12387|12505|13198|15902|16190|16658|16835|16974|17127|18102|18128|19052|19664|20351|20354|20481|20482|22057|22339|50754|56637|57259|67996|70827|70834|81702|81703|93759|108911|223435|230738|231070,Ahr|Calr|Ctnnb1|Cd44|Ddit3|Id2|Il4ra|Mafb|Ldlr|Lrp6|Smad3|Nme1|Notch1|Ppp2ca|Rbpj|Sema4a|Sema4d|Ski|Skil|Tob1|Vegfa|Fbxw7|Gsk3b|Tob2|Srsf6|Trak2|Spag9|Ankrd17|Jdp2|Sirt1|Rcc2|Trio|Zc3h12a|Insig1,-1.5
MyList,GO Biological Processes,19,GO:0045123,cellular extravasation,,-3,3.9,4.2,18969,74,527,8,1.5,0.53,11501|12333|19204|19261|19877|20296|70208|109700,Adam8|Capn1|Ptafr|Sirpa|Rock1|Ccl2|Med23|Itga1,-1.5
MyList,GO Biological Processes,19,GO:0014743,regulation of muscle hypertrophy,,-3,3.9,4.2,18969,74,527,8,1.5,0.53,16468|17127|18128|19877|56637|93759|110196|230857,Jarid2|Smad3|Notch1|Rock1|Gsk3b|Sirt1|Fdps|Ece1,-1.5
MyList,GO Biological Processes,19,GO:0022408,negative regulation of cell-cell adhesion,,-3,2.6,3.8,18969,193,527,14,2.7,0.7,11501|11846|12505|12519|16190|16452|16600|18128|20971|21929|22339|74392|230738|245126,Adam8|Arg1|Cd44|Cd80|Il4ra|Jak2|Klf4|Notch1|Sdc4|Tnfaip3|Vegfa|Specc1l|Zc3h12a|Tarm1,-1.5
MyList,Reactome Gene Sets,6,R-MMU-4420097,VEGFA-VEGFR2 Pathway,,-3,3.5,4.1,18969,92,527,9,1.7,0.56,11652|12387|15519|17164|19303|19877|22325|22339|224105,Akt2|Ctnnb1|Hsp90aa1|Mapkapk2|Pxn|Rock1|Vav2|Vegfa|Pak2,-1.5
MyList,GO Biological Processes,19,GO:0007005,mitochondrion organization,,-3,1.9,3.5,18969,482,527,26,4.9,0.94,12125|12856|12866|14629|15251|15277|15519|17210|17991|18793|22042|50754|54405|56637|66091|66169|66377|67006|67952|68198|70827|74006|74148|75788|108155|230075,Bcl2l11|Cox17|Cox7a2|Gclc|Hif1a|Hk2|Hsp90aa1|Mcl1|Ndufa2|Plaur|Tfrc|Fbxw7|Ndufa1|Gsk3b|Ndufa3|Tomm7|Ndufc1|Cisd2|Tomm20|Ndufb2|Trak2|Dnm1l|Cluh|Smurf1|Ogt|Ndufb6,-1.5
MyList,GO Biological Processes,19,GO:0045793,positive regulation of cell size,,-3,8.5,5.2,18969,17,527,4,0.76,0.38,11622|15516|15519|108155,Ahr|Hsp90ab1|Hsp90aa1|Ogt,-1.5
MyList,Reactome Gene Sets,6,R-MMU-9006335,Signaling by Erythropoietin,,-3,8.5,5.2,18969,17,527,4,0.76,0.38,14784|16452|107746|384783,Grb2|Jak2|Rapgef1|Irs2,-1.5
MyList,GO Biological Processes,19,GO:0032612,interleukin-1 production,,-3,3.2,4,18969,111,527,10,1.9,0.59,12363|15951|16193|16452|17127|19261|21929|54483|216799|230738,Casp4|Ifi204|Il6|Jak2|Smad3|Sirpa|Tnfaip3|Mefv|Nlrp3|Zc3h12a,-1.5
MyList,GO Biological Processes,19,GO:0032909,regulation of transforming growth factor beta2 production,,-3,13,6,18969,8,527,3,0.57,0.33,15251|17127|22411,Hif1a|Smad3|Wnt11,-1.5
MyList,CORUM,33,CORUM:3029,Drosha complex,,-3,13,6,18969,8,527,3,0.57,0.33,59013|67040|76936,Hnrnph1|Ddx17|Hnrnpm,-1.5
MyList,GO Biological Processes,19,GO:0061687,detoxification of inorganic compound,,-3,13,6,18969,8,527,3,0.57,0.33,17748|17750|22782,Mt1|Mt2|Slc30a1,-1.5
MyList,Reactome Gene Sets,6,R-MMU-5621480,Dectin-2 family,,-3,13,6,18969,8,527,3,0.57,0.33,17474|20963|56619,Clec4d|Syk|Clec4e,-1.5
MyList,GO Biological Processes,19,GO:0032906,transforming growth factor beta2 production,,-3,13,6,18969,8,527,3,0.57,0.33,15251|17127|22411,Hif1a|Smad3|Wnt11,-1.5
MyList,GO Biological Processes,19,GO:0007249,I-kappaB kinase/NF-kappaB signaling,,-3,2.5,3.7,18969,216,527,15,2.8,0.72,12387|16179|18626|19042|19261|19877|20128|21817|21929|22042|56200|81702|93759|217069|230738,Ctnnb1|Irak1|Per1|Ppm1a|Sirpa|Rock1|Trim30a|Tgm2|Tnfaip3|Tfrc|Ddx21|Ankrd17|Sirt1|Trim25|Zc3h12a,-1.5
MyList,GO Biological Processes,19,GO:0098609,cell-cell adhesion,,-3,1.7,3.4,18969,778,527,37,7,1.1,11501|11846|12333|12387|12505|12519|15505|15519|16179|16190|16193|16402|16452|16600|16974|18128|18793|19204|19261|19419|19877|20296|20354|20807|20963|20971|21825|21929|22042|22339|68268|74392|107746|108078|216799|230738|245126,Adam8|Arg1|Capn1|Ctnnb1|Cd44|Cd80|Hsph1|Hsp90aa1|Irak1|Il4ra|Il6|Itga5|Jak2|Klf4|Lrp6|Notch1|Plaur|Ptafr|Sirpa|Rasgrp1|Rock1|Ccl2|Sema4d|Srf|Syk|Sdc4|Thbs1|Tnfaip3|Tfrc|Vegfa|Zdhhc21|Specc1l|Rapgef1|Olr1|Nlrp3|Zc3h12a|Tarm1,-1.5
MyList,GO Biological Processes,19,GO:0061614,pri-miRNA transcription by RNA polymerase II,,-3,4.3,4.3,18969,58,527,7,1.3,0.5,15251|16600|17127|20788|20807|30877|67040,Hif1a|Klf4|Smad3|Srebf2|Srf|Gnl3|Ddx17,-1.5
MyList,GO Biological Processes,19,GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,,-3,2.6,3.8,18969,194,527,14,2.7,0.7,12505|12519|15505|16193|16402|16452|16878|18413|20354|20963|21682|22339|50754|224105,Cd44|Cd80|Hsph1|Il6|Itga5|Jak2|Lif|Osm|Sema4d|Syk|Tec|Vegfa|Fbxw7|Pak2,-1.5
MyList,GO Biological Processes,19,GO:0009416,response to light stimulus,,-3,2.2,3.6,18969,309,527,19,3.6,0.81,11652|12575|12925|14688|15251|15357|15902|16210|18538|18626|20893|21857|50754|57741|66915|80750|93759|213990|319162,Akt2|Cdkn1a|Crip1|Gnb1|Hif1a|Hmgcr|Id2|Impact|Pcna|Per1|Bhlhe40|Timp1|Fbxw7|Noc2l|Cops9|N4bp1|Sirt1|Agap3|H2aw,-1.5
MyList,GO Biological Processes,19,GO:0045670,regulation of osteoclast differentiation,,-3,3.8,4.2,18969,75,527,8,1.5,0.53,11501|12387|16658|26379|50754|56637|57259|215653,Adam8|Ctnnb1|Mafb|Esrra|Fbxw7|Gsk3b|Tob2|Rassf2,-1.5
MyList,Reactome Gene Sets,6,R-MMU-9607240,FLT3 Signaling,,-3,6.2,4.7,18969,29,527,5,0.95,0.42,11652|14784|20963|78294|216233,Akt2|Grb2|Syk|Rps27a|Socs2,-1.5
MyList,GO Biological Processes,19,GO:0061311,cell surface receptor signaling pathway involved in heart development,,-3,6.2,4.7,18969,29,527,5,0.95,0.42,12387|16974|18128|19664|22411,Ctnnb1|Lrp6|Notch1|Rbpj|Wnt11,-1.5
MyList,GO Biological Processes,19,GO:0031589,cell-substrate adhesion,,-3,2.1,3.6,18969,358,527,21,4,0.85,11501|12125|12317|12387|16402|16452|17127|18128|19261|19303|19877|20194|20807|20971|21825|21844|22339|56637|108911|109700|170736,Adam8|Bcl2l11|Calr|Ctnnb1|Itga5|Jak2|Smad3|Notch1|Sirpa|Pxn|Rock1|S100a10|Srf|Sdc4|Thbs1|Tiam1|Vegfa|Gsk3b|Rcc2|Itga1|Parvb,-1.5
MyList,GO Biological Processes,19,GO:0007044,cell-substrate junction assembly,,-3,3.5,4.1,18969,93,527,9,1.7,0.56,16402|17127|19303|19877|20194|20971|21961|22339|108911,Itga5|Smad3|Pxn|Rock1|S100a10|Sdc4|Tns1|Vegfa|Rcc2,-1.5
MyList,KEGG Pathway,24,ko05202,Transcriptional misregulation in cancer,,-3,2.7,3.8,18969,173,527,13,2.5,0.68,12444|12455|12575|13198|13714|14254|15902|16001|16193|17132|17355|22289|140780,Ccnd2|Ccnt1|Cdkn1a|Ddit3|Elk4|Flt1|Id2|Igf1r|Il6|Maf|Aff1|Kdm6a|Bmp2k,-1.5
MyList,GO Biological Processes,19,GO:0043484,regulation of RNA splicing,,-2.9,2.8,3.9,18969,152,527,12,2.3,0.65,11652|23879|27370|59013|60365|66395|67039|67040|67996|68052|108013|108014,Akt2|Fxr2|Rps26|Hnrnph1|Rbm8a|Ahnak|Rbm25|Ddx17|Srsf6|Rps13|Celf4|Srsf9,-1.5
MyList,GO Biological Processes,19,GO:0043405,regulation of MAP kinase activity,,-2.9,2.3,3.6,18969,286,527,18,3.4,0.79,11501|14254|15357|15502|16001|16179|16706|19303|19419|20655|20963|21825|21844|22339|24136|56637|70834|109700,Adam8|Flt1|Hmgcr|Dnaja1|Igf1r|Irak1|Ksr1|Pxn|Rasgrp1|Sod1|Syk|Thbs1|Tiam1|Vegfa|Zeb2|Gsk3b|Spag9|Itga1,-1.5
MyList,GO Biological Processes,19,GO:0051054,positive regulation of DNA metabolic process,,-2.9,2.5,3.7,18969,217,527,15,2.8,0.72,12387|12611|15516|15519|16001|16193|16600|17165|18538|22042|22339|30877|56637|93759|252870,Ctnnb1|Cebpg|Hsp90ab1|Hsp90aa1|Igf1r|Il6|Klf4|Mapkapk5|Pcna|Tfrc|Vegfa|Gnl3|Gsk3b|Sirt1|Usp7,-1.5
MyList,GO Biological Processes,19,GO:1903573,negative regulation of response to endoplasmic reticulum stress,,-2.9,5,4.5,18969,43,527,6,1.1,0.46,12282|30940|74126|108954|109815|100037258,Hyou1|Usp25|Syvn1|Ppp1r15b|Selenos|Dnajc3,-1.5
MyList,GO Biological Processes,19,GO:0051403,stress-activated MAPK cascade,,-2.9,2.4,3.7,18969,240,527,16,3,0.75,15357|15502|15505|16001|16179|17164|18472|18626|19261|19419|20963|22339|70834|107746|215653|230738,Hmgcr|Dnaja1|Hsph1|Igf1r|Irak1|Mapkapk2|Pafah1b1|Per1|Sirpa|Rasgrp1|Syk|Vegfa|Spag9|Rapgef1|Rassf2|Zc3h12a,-1.5
MyList,GO Biological Processes,19,GO:0030856,regulation of epithelial cell differentiation,,-2.9,2.8,3.8,18969,153,527,12,2.3,0.65,12226|12387|16878|17134|18023|18128|19877|22339|24136|26914|67996|68268,Btg1|Ctnnb1|Lif|Mafg|Nfe2l1|Notch1|Rock1|Vegfa|Zeb2|Macroh2a1|Srsf6|Zdhhc21,-1.4
MyList,GO Biological Processes,19,GO:0071222,cellular response to lipopolysaccharide,,-2.9,2.6,3.7,18969,196,527,14,2.7,0.7,12519|16179|16193|16452|19261|19704|20293|20296|21929|108155|109815|214855|216799|230738,Cd80|Irak1|Il6|Jak2|Sirpa|Upf1|Ccl12|Ccl2|Tnfaip3|Ogt|Selenos|Arid5a|Nlrp3|Zc3h12a,-1.4
MyList,GO Biological Processes,19,GO:0051099,positive regulation of binding,,-2.9,2.6,3.7,18969,196,527,14,2.7,0.7,12387|15516|16452|16600|16848|17191|18102|18793|19052|20194|20481|21844|56637|67784,Ctnnb1|Hsp90ab1|Jak2|Klf4|Lfng|Mbd2|Nme1|Plaur|Ppp2ca|S100a10|Ski|Tiam1|Gsk3b|Plxnd1,-1.4
MyList,GO Biological Processes,19,GO:1904591,positive regulation of protein import,,-2.9,4.3,4.3,18969,59,527,7,1.3,0.5,15516|15519|16193|16452|19225|76936|230738,Hsp90ab1|Hsp90aa1|Il6|Jak2|Ptgs2|Hnrnpm|Zc3h12a,-1.4
MyList,GO Biological Processes,19,GO:0006446,regulation of translational initiation,,-2.9,4.3,4.3,18969,59,527,7,1.3,0.5,13690|16210|27979|73158|108954|211064|100037258,Eif4g2|Impact|Eif3b|Larp1|Ppp1r15b|Alkbh1|Dnajc3,-1.4
MyList,GO Biological Processes,19,GO:0010466,negative regulation of peptidase activity,,-2.9,2.4,3.7,18969,241,527,16,3,0.75,11652|12505|12633|12995|16193|16600|18793|19225|20439|21825|21857|22339|74754|110651|224105|233489,Akt2|Cd44|Cflar|Csnk2a1|Il6|Klf4|Plaur|Ptgs2|Siah2|Thbs1|Timp1|Vegfa|Dhcr24|Rps6ka3|Pak2|Picalm,-1.4
MyList,GO Biological Processes,19,GO:0043535,regulation of blood vessel endothelial cell migration,,-2.9,3.4,4,18969,94,527,9,1.7,0.56,15251|16600|18128|19225|21825|22339|50754|52014|93759,Hif1a|Klf4|Notch1|Ptgs2|Thbs1|Vegfa|Fbxw7|Nus1|Sirt1,-1.4
MyList,WikiPathways,27,WP450,IL-2 Signaling Pathway,,-2.9,3.8,4.1,18969,76,527,8,1.5,0.53,14784|15519|16452|17164|20963|23872|27979|384783,Grb2|Hsp90aa1|Jak2|Mapkapk2|Syk|Ets2|Eif3b|Irs2,-1.4
MyList,GO Biological Processes,19,GO:0090287,regulation of cellular response to growth factor stimulus,,-2.9,2.2,3.6,18969,288,527,18,3.4,0.79,12387|12633|14718|14828|15251|15516|16798|17127|18128|18550|19042|19664|20481|20482|21825|22057|75788|93759,Ctnnb1|Cflar|Got1|Hspa5|Hif1a|Hsp90ab1|Lats1|Smad3|Notch1|Furin|Ppm1a|Rbpj|Ski|Skil|Thbs1|Tob1|Smurf1|Sirt1,-1.4
MyList,GO Biological Processes,19,GO:0045787,positive regulation of cell cycle,,-2.9,2.1,3.5,18969,361,527,21,4,0.85,12125|12317|12444|12575|13424|15516|15902|16001|16848|16974|18432|18472|18712|26914|54375|65019|71514|81702|108911|109333|319195,Bcl2l11|Calr|Ccnd2|Cdkn1a|Dync1h1|Hsp90ab1|Id2|Igf1r|Lfng|Lrp6|Mybbp1a|Pafah1b1|Pim1|Macroh2a1|Azin1|Rpl23|Sfpq|Ankrd17|Rcc2|Pkn2|Rpl17,-1.4
